gene_id	state	timepoint	mean_rpkm	gene_name	protein_intensity	scaled_protein_intensity
ENSMUSG00000000631	quiescence	Day-3	NA	Myo18a	0.472022	1.54888912576305
ENSMUSG00000000631	quiescence	Day-3	NA	Myo18a	0.472022	1.54888912576305
ENSMUSG00000000631	quiescence	Day-3	NA	Myo18a	0.472022	1.54888912576305
ENSMUSG00000000631	quiescence	Day-3	NA	Myo18a	0.472022	1.54888912576305
ENSMUSG00000000711	active	Day-0	NA	Rab5b	-0.998907	-0.980255086772398
ENSMUSG00000000711	active	Day-0	NA	Rab5b	-0.998907	-0.980255086772398
ENSMUSG00000000711	quiescence	Day-10	25.1428396296057	Rab5b	0.269485	1.21798383049025
ENSMUSG00000000711	quiescence	Day-10	25.1428396296057	Rab5b	0.269485	1.21798383049025
ENSMUSG00000000711	quiescence	Day-3	16.008055625421	Rab5b	-0.193733	-0.615649638948474
ENSMUSG00000000711	quiescence	Day-3	16.008055625421	Rab5b	-0.193733	-0.615649638948474
ENSMUSG00000000738	active	Day-0	7.4454541945698	Spg7	-0.497909	-0.516286408266764
ENSMUSG00000000738	active	Day-0	7.4454541945698	Spg7	-0.497909	-0.516286408266764
ENSMUSG00000000738	active	Day-0	7.4454541945698	Spg7	-0.497909	-0.516286408266764
ENSMUSG00000000738	active	Day-0	7.4454541945698	Spg7	-0.497909	-0.516286408266764
ENSMUSG00000000738	active	Day-0	7.4454541945698	Spg7	-0.497909	-0.516286408266764
ENSMUSG00000000738	active	Day-0	7.4454541945698	Spg7	-0.497909	-0.516286408266764
ENSMUSG00000000738	quiescence	Day-10	1.35770235899473	Spg7	0.0579462	0.297425223909785
ENSMUSG00000000738	quiescence	Day-10	1.35770235899473	Spg7	0.0579462	0.297425223909785
ENSMUSG00000000738	quiescence	Day-10	1.35770235899473	Spg7	0.0579462	0.297425223909785
ENSMUSG00000000738	quiescence	Day-10	1.35770235899473	Spg7	0.0579462	0.297425223909785
ENSMUSG00000000738	quiescence	Day-10	1.35770235899473	Spg7	0.0579462	0.297425223909785
ENSMUSG00000000738	quiescence	Day-10	1.35770235899473	Spg7	0.0579462	0.297425223909785
ENSMUSG00000000738	quiescence	Day-3	22.4651947992679	Spg7	-0.324321	-1.04022442728074
ENSMUSG00000000738	quiescence	Day-3	22.4651947992679	Spg7	-0.324321	-1.04022442728074
ENSMUSG00000000738	quiescence	Day-3	22.4651947992679	Spg7	-0.324321	-1.04022442728074
ENSMUSG00000000738	quiescence	Day-3	22.4651947992679	Spg7	-0.324321	-1.04022442728074
ENSMUSG00000000738	quiescence	Day-3	22.4651947992679	Spg7	-0.324321	-1.04022442728074
ENSMUSG00000000738	quiescence	Day-3	22.4651947992679	Spg7	-0.324321	-1.04022442728074
ENSMUSG00000000740	active	Day-0	22.3480395191162	Rpl13	1.16879	1.02722500793981
ENSMUSG00000000740	quiescence	Day-10	1.22815061237733	Rpl13	-0.118269	-0.469414802460312
ENSMUSG00000000740	quiescence	Day-3	14.989103518335	Rpl13	0.218351	0.724140212148977
ENSMUSG00000000743	active	Day-0	5.10089207687204	Chmp1a	0.14087	0.0752797227101071
ENSMUSG00000000743	quiescence	Day-10	1.31627501989218	Chmp1a	-0.027648	-0.0750571645852337
ENSMUSG00000000743	quiescence	Day-3	3.83900135149443	Chmp1a	0.200849	0.66723676048886
ENSMUSG00000000751	active	Day-0	NA	Rpa1	1.41728	1.25734883462548
ENSMUSG00000000751	active	Day-0	NA	Rpa1	1.41728	1.25734883462548
ENSMUSG00000000751	quiescence	Day-10	3.90366725013127	Rpa1	-0.11237	-0.443743978856235
ENSMUSG00000000751	quiescence	Day-10	3.90366725013127	Rpa1	-0.11237	-0.443743978856235
ENSMUSG00000000751	quiescence	Day-3	9.16161682804474	Rpa1	0.333673	1.09908135329559
ENSMUSG00000000751	quiescence	Day-3	9.16161682804474	Rpa1	0.333673	1.09908135329559
ENSMUSG00000000759	active	Day-0	6.10528864693668	Tubgcp3	0.889246	0.768342417062844
ENSMUSG00000000759	active	Day-0	6.10528864693668	Tubgcp3	0.889246	0.768342417062844
ENSMUSG00000000759	quiescence	Day-10	10.2642718184141	Tubgcp3	-0.164364	-0.670007549371644
ENSMUSG00000000759	quiescence	Day-10	10.2642718184141	Tubgcp3	-0.164364	-0.670007549371644
ENSMUSG00000000759	quiescence	Day-3	13.236588474178	Tubgcp3	0.310583	1.02400989295779
ENSMUSG00000000759	quiescence	Day-3	13.236588474178	Tubgcp3	0.310583	1.02400989295779
ENSMUSG00000000826	active	Day-0	16.5655759782365	Dnajc5	-0.887222	-0.876824849807576
ENSMUSG00000000826	active	Day-0	16.5655759782365	Dnajc5	-0.887222	-0.876824849807576
ENSMUSG00000000826	active	Day-0	16.5655759782365	Dnajc5	-0.887222	-0.876824849807576
ENSMUSG00000000826	quiescence	Day-10	2.4845512408861	Dnajc5	0.358068	1.60347265356535
ENSMUSG00000000826	quiescence	Day-10	2.4845512408861	Dnajc5	0.358068	1.60347265356535
ENSMUSG00000000826	quiescence	Day-10	2.4845512408861	Dnajc5	0.358068	1.60347265356535
ENSMUSG00000000826	quiescence	Day-3	7.24545877795987	Dnajc5	-0.400011	-1.28631186049719
ENSMUSG00000000826	quiescence	Day-3	7.24545877795987	Dnajc5	-0.400011	-1.28631186049719
ENSMUSG00000000826	quiescence	Day-3	7.24545877795987	Dnajc5	-0.400011	-1.28631186049719
ENSMUSG00000000827	active	Day-0	7.74824204156221	Tpd52l2	-0.0217562	-0.0753265932919387
ENSMUSG00000000827	active	Day-0	7.74824204156221	Tpd52l2	-0.0217562	-0.0753265932919387
ENSMUSG00000000827	active	Day-0	7.74824204156221	Tpd52l2	-0.0217562	-0.0753265932919387
ENSMUSG00000000827	active	Day-0	7.74824204156221	Tpd52l2	-0.0217562	-0.0753265932919387
ENSMUSG00000000827	active	Day-0	7.74824204156221	Tpd52l2	-0.0217562	-0.0753265932919387
ENSMUSG00000000827	active	Day-0	7.74824204156221	Tpd52l2	-0.0217562	-0.0753265932919387
ENSMUSG00000000827	active	Day-0	7.74824204156221	Tpd52l2	-0.0217562	-0.0753265932919387
ENSMUSG00000000827	quiescence	Day-10	118.289994922764	Tpd52l2	0.0217562	0.139936309478261
ENSMUSG00000000827	quiescence	Day-10	118.289994922764	Tpd52l2	0.0217562	0.139936309478261
ENSMUSG00000000827	quiescence	Day-10	118.289994922764	Tpd52l2	0.0217562	0.139936309478261
ENSMUSG00000000827	quiescence	Day-10	118.289994922764	Tpd52l2	0.0217562	0.139936309478261
ENSMUSG00000000827	quiescence	Day-10	118.289994922764	Tpd52l2	0.0217562	0.139936309478261
ENSMUSG00000000827	quiescence	Day-10	118.289994922764	Tpd52l2	0.0217562	0.139936309478261
ENSMUSG00000000827	quiescence	Day-10	118.289994922764	Tpd52l2	0.0217562	0.139936309478261
ENSMUSG00000000827	quiescence	Day-3	6.74187679012994	Tpd52l2	-0.0657873	-0.199665639687257
ENSMUSG00000000827	quiescence	Day-3	6.74187679012994	Tpd52l2	-0.0657873	-0.199665639687257
ENSMUSG00000000827	quiescence	Day-3	6.74187679012994	Tpd52l2	-0.0657873	-0.199665639687257
ENSMUSG00000000827	quiescence	Day-3	6.74187679012994	Tpd52l2	-0.0657873	-0.199665639687257
ENSMUSG00000000827	quiescence	Day-3	6.74187679012994	Tpd52l2	-0.0657873	-0.199665639687257
ENSMUSG00000000827	quiescence	Day-3	6.74187679012994	Tpd52l2	-0.0657873	-0.199665639687257
ENSMUSG00000000827	quiescence	Day-3	6.74187679012994	Tpd52l2	-0.0657873	-0.199665639687257
ENSMUSG00000000876	active	Day-0	0.498874058875682	Pxmp4	-2.01504	-1.92128456233111
ENSMUSG00000000876	active	Day-0	0.498874058875682	Pxmp4	-2.01504	-1.92128456233111
ENSMUSG00000000876	quiescence	Day-10	0.711094601960014	Pxmp4	0.247018	1.12021363318345
ENSMUSG00000000876	quiescence	Day-10	0.711094601960014	Pxmp4	0.247018	1.12021363318345
ENSMUSG00000000876	quiescence	Day-3	3.13339649351509	Pxmp4	0.354749	1.16760478759959
ENSMUSG00000000876	quiescence	Day-3	3.13339649351509	Pxmp4	0.354749	1.16760478759959
ENSMUSG00000000881	active	Day-0	0.83776362946743	Dlg3	-1.39602	-1.34801702160529
ENSMUSG00000000881	active	Day-0	0.83776362946743	Dlg3	-1.39602	-1.34801702160529
ENSMUSG00000000881	active	Day-0	0.83776362946743	Dlg3	-1.39602	-1.34801702160529
ENSMUSG00000000881	active	Day-0	0.83776362946743	Dlg3	-1.39602	-1.34801702160529
ENSMUSG00000000881	quiescence	Day-10	0.499608289293464	Dlg3	0.266776	1.20619500846221
ENSMUSG00000000881	quiescence	Day-10	0.499608289293464	Dlg3	0.266776	1.20619500846221
ENSMUSG00000000881	quiescence	Day-10	0.499608289293464	Dlg3	0.266776	1.20619500846221
ENSMUSG00000000881	quiescence	Day-10	0.499608289293464	Dlg3	0.266776	1.20619500846221
ENSMUSG00000000881	quiescence	Day-3	1.05068577198335	Dlg3	-0.374259	-1.20258556137987
ENSMUSG00000000881	quiescence	Day-3	1.05068577198335	Dlg3	-0.374259	-1.20258556137987
ENSMUSG00000000881	quiescence	Day-3	1.05068577198335	Dlg3	-0.374259	-1.20258556137987
ENSMUSG00000000881	quiescence	Day-3	1.05068577198335	Dlg3	-0.374259	-1.20258556137987
ENSMUSG00000000902	active	Day-0	4.1364796784863	Smarcb1	0.575279	0.477581068545727
ENSMUSG00000000902	active	Day-0	4.1364796784863	Smarcb1	0.575279	0.477581068545727
ENSMUSG00000000902	active	Day-0	4.1364796784863	Smarcb1	0.575279	0.477581068545727
ENSMUSG00000000902	active	Day-0	4.1364796784863	Smarcb1	0.575279	0.477581068545727
ENSMUSG00000000902	active	Day-0	4.1364796784863	Smarcb1	0.575279	0.477581068545727
ENSMUSG00000000902	quiescence	Day-10	5.62493142614434	Smarcb1	-0.148279	-0.600010058666171
ENSMUSG00000000902	quiescence	Day-10	5.62493142614434	Smarcb1	-0.148279	-0.600010058666171
ENSMUSG00000000902	quiescence	Day-10	5.62493142614434	Smarcb1	-0.148279	-0.600010058666171
ENSMUSG00000000902	quiescence	Day-10	5.62493142614434	Smarcb1	-0.148279	-0.600010058666171
ENSMUSG00000000902	quiescence	Day-10	5.62493142614434	Smarcb1	-0.148279	-0.600010058666171
ENSMUSG00000000902	quiescence	Day-3	NA	Smarcb1	-0.0683079	-0.207860751117636
ENSMUSG00000000902	quiescence	Day-3	NA	Smarcb1	-0.0683079	-0.207860751117636
ENSMUSG00000000902	quiescence	Day-3	NA	Smarcb1	-0.0683079	-0.207860751117636
ENSMUSG00000000902	quiescence	Day-3	NA	Smarcb1	-0.0683079	-0.207860751117636
ENSMUSG00000000902	quiescence	Day-3	NA	Smarcb1	-0.0683079	-0.207860751117636
ENSMUSG00000000915	active	Day-0	8.68619475221317	Hip1r	-1.03604	-1.0146435452871
ENSMUSG00000000915	active	Day-0	8.68619475221317	Hip1r	-1.03604	-1.0146435452871
ENSMUSG00000000915	quiescence	Day-10	0.261815136403173	Hip1r	0.305749	1.37579477254454
ENSMUSG00000000915	quiescence	Day-10	0.261815136403173	Hip1r	0.305749	1.37579477254454
ENSMUSG00000000915	quiescence	Day-3	1.17333547411024	Hip1r	-0.462386	-1.48910884354483
ENSMUSG00000000915	quiescence	Day-3	1.17333547411024	Hip1r	-0.462386	-1.48910884354483
ENSMUSG00000000959	active	Day-0	6.6453590670286	Oxa1l	0.135293	0.0701149250062722
ENSMUSG00000000959	quiescence	Day-10	26.8149307504636	Oxa1l	-0.0183687	-0.0346762062076588
ENSMUSG00000000959	quiescence	Day-3	6.99044110787947	Oxa1l	-0.144786	-0.456510497798449
ENSMUSG00000000976	active	Day-0	5.72316846473413	Heatr6	0.526674	0.432568518358369
ENSMUSG00000000976	quiescence	Day-10	4.49241340342765	Heatr6	-0.0850749	-0.324963219853751
ENSMUSG00000000976	quiescence	Day-3	4.66545928078336	Heatr6	-0.00172377	0.00862118367758347
ENSMUSG00000001016	active	Day-0	12.4323098885156	Ilf2	0.160835	0.0937690872711732
ENSMUSG00000001016	quiescence	Day-10	5.32041761468109	Ilf2	0.0904369	0.438815803410207
ENSMUSG00000001016	quiescence	Day-3	6.44896400685498	Ilf2	-0.0484638	-0.143342536908487
ENSMUSG00000001017	active	Day-0	15.8072939389281	Chtop	0.637638	0.535331045238115
ENSMUSG00000001017	active	Day-0	15.8072939389281	Chtop	0.637638	0.535331045238115
ENSMUSG00000001017	active	Day-0	15.8072939389281	Chtop	0.637638	0.535331045238115
ENSMUSG00000001017	active	Day-0	15.8072939389281	Chtop	0.637638	0.535331045238115
ENSMUSG00000001017	active	Day-0	15.8072939389281	Chtop	0.637638	0.535331045238115
ENSMUSG00000001017	quiescence	Day-10	40.9549973165494	Chtop	-0.614871	-2.63048995815314
ENSMUSG00000001017	quiescence	Day-10	40.9549973165494	Chtop	-0.614871	-2.63048995815314
ENSMUSG00000001017	quiescence	Day-10	40.9549973165494	Chtop	-0.614871	-2.63048995815314
ENSMUSG00000001017	quiescence	Day-10	40.9549973165494	Chtop	-0.614871	-2.63048995815314
ENSMUSG00000001017	quiescence	Day-10	40.9549973165494	Chtop	-0.614871	-2.63048995815314
ENSMUSG00000001017	quiescence	Day-3	23.4544266519969	Chtop	0.083302	0.285061578664397
ENSMUSG00000001017	quiescence	Day-3	23.4544266519969	Chtop	0.083302	0.285061578664397
ENSMUSG00000001017	quiescence	Day-3	23.4544266519969	Chtop	0.083302	0.285061578664397
ENSMUSG00000001017	quiescence	Day-3	23.4544266519969	Chtop	0.083302	0.285061578664397
ENSMUSG00000001017	quiescence	Day-3	23.4544266519969	Chtop	0.083302	0.285061578664397
ENSMUSG00000001018	active	Day-0	5.06508121912034	Snapin	-0.355561	-0.384459507864128
ENSMUSG00000001018	active	Day-0	5.06508121912034	Snapin	-0.355561	-0.384459507864128
ENSMUSG00000001018	active	Day-0	5.06508121912034	Snapin	-0.355561	-0.384459507864128
ENSMUSG00000001018	quiescence	Day-10	21.0596816837696	Snapin	0.207534	0.948390137814174
ENSMUSG00000001018	quiescence	Day-10	21.0596816837696	Snapin	0.207534	0.948390137814174
ENSMUSG00000001018	quiescence	Day-10	21.0596816837696	Snapin	0.207534	0.948390137814174
ENSMUSG00000001018	quiescence	Day-3	37.8862285196237	Snapin	-0.237714	-0.758643051556381
ENSMUSG00000001018	quiescence	Day-3	37.8862285196237	Snapin	-0.237714	-0.758643051556381
ENSMUSG00000001018	quiescence	Day-3	37.8862285196237	Snapin	-0.237714	-0.758643051556381
ENSMUSG00000001020	active	Day-0	0.165440152326179	S100a4	-2.99622	-2.82994445314137
ENSMUSG00000001020	active	Day-0	0.165440152326179	S100a4	-2.99622	-2.82994445314137
ENSMUSG00000001020	active	Day-0	0.165440152326179	S100a4	-2.99622	-2.82994445314137
ENSMUSG00000001020	quiescence	Day-10	3.2689235559434	S100a4	0.648041	2.86535530027582
ENSMUSG00000001020	quiescence	Day-10	3.2689235559434	S100a4	0.648041	2.86535530027582
ENSMUSG00000001020	quiescence	Day-10	3.2689235559434	S100a4	0.648041	2.86535530027582
ENSMUSG00000001020	quiescence	Day-3	0.977548297163082	S100a4	-0.77775	-2.51443738481674
ENSMUSG00000001020	quiescence	Day-3	0.977548297163082	S100a4	-0.77775	-2.51443738481674
ENSMUSG00000001020	quiescence	Day-3	0.977548297163082	S100a4	-0.77775	-2.51443738481674
ENSMUSG00000001034	active	Day-0	12.9219880545901	Mapk7	1.10785	0.970789151373252
ENSMUSG00000001034	active	Day-0	12.9219880545901	Mapk7	1.10785	0.970789151373252
ENSMUSG00000001034	active	Day-0	12.9219880545901	Mapk7	1.10785	0.970789151373252
ENSMUSG00000001034	quiescence	Day-10	NA	Mapk7	-0.224918	-0.93352188273684
ENSMUSG00000001034	quiescence	Day-10	NA	Mapk7	-0.224918	-0.93352188273684
ENSMUSG00000001034	quiescence	Day-10	NA	Mapk7	-0.224918	-0.93352188273684
ENSMUSG00000001034	quiescence	Day-3	3.37670877988352	Mapk7	0.597641	1.95730843179049
ENSMUSG00000001034	quiescence	Day-3	3.37670877988352	Mapk7	0.597641	1.95730843179049
ENSMUSG00000001034	quiescence	Day-3	3.37670877988352	Mapk7	0.597641	1.95730843179049
ENSMUSG00000001036	active	Day-0	35.9763032695662	Epn2	0.521011	0.427324077010544
ENSMUSG00000001036	active	Day-0	35.9763032695662	Epn2	0.521011	0.427324077010544
ENSMUSG00000001036	active	Day-0	35.9763032695662	Epn2	0.521011	0.427324077010544
ENSMUSG00000001036	active	Day-0	35.9763032695662	Epn2	0.521011	0.427324077010544
ENSMUSG00000001036	active	Day-0	35.9763032695662	Epn2	0.521011	0.427324077010544
ENSMUSG00000001036	active	Day-0	35.9763032695662	Epn2	0.521011	0.427324077010544
ENSMUSG00000001036	quiescence	Day-10	1.13788518990038	Epn2	-0.00197411	0.03666853492663
ENSMUSG00000001036	quiescence	Day-10	1.13788518990038	Epn2	-0.00197411	0.03666853492663
ENSMUSG00000001036	quiescence	Day-10	1.13788518990038	Epn2	-0.00197411	0.03666853492663
ENSMUSG00000001036	quiescence	Day-10	1.13788518990038	Epn2	-0.00197411	0.03666853492663
ENSMUSG00000001036	quiescence	Day-10	1.13788518990038	Epn2	-0.00197411	0.03666853492663
ENSMUSG00000001036	quiescence	Day-10	1.13788518990038	Epn2	-0.00197411	0.03666853492663
ENSMUSG00000001036	quiescence	Day-3	66.5642134206509	Epn2	0.106596	0.360796294866589
ENSMUSG00000001036	quiescence	Day-3	66.5642134206509	Epn2	0.106596	0.360796294866589
ENSMUSG00000001036	quiescence	Day-3	66.5642134206509	Epn2	0.106596	0.360796294866589
ENSMUSG00000001036	quiescence	Day-3	66.5642134206509	Epn2	0.106596	0.360796294866589
ENSMUSG00000001036	quiescence	Day-3	66.5642134206509	Epn2	0.106596	0.360796294866589
ENSMUSG00000001036	quiescence	Day-3	66.5642134206509	Epn2	0.106596	0.360796294866589
ENSMUSG00000001056	active	Day-0	5.66467912318448	Nhp2	1.19218	1.04888622692721
ENSMUSG00000001056	quiescence	Day-10	0.546388272409574	Nhp2	-0.264661	-1.10647247478581
ENSMUSG00000001056	quiescence	Day-3	0.959781132500167	Nhp2	-0.319274	-1.02381534714541
ENSMUSG00000001089	active	Day-0	5.81745316895969	Luzp1	0.415769	0.329860630722755
ENSMUSG00000001089	active	Day-0	5.81745316895969	Luzp1	0.415769	0.329860630722755
ENSMUSG00000001089	active	Day-0	5.81745316895969	Luzp1	0.415769	0.329860630722755
ENSMUSG00000001089	quiescence	Day-10	6.83724464518918	Luzp1	-0.0715971	-0.266311545608789
ENSMUSG00000001089	quiescence	Day-10	6.83724464518918	Luzp1	-0.0715971	-0.266311545608789
ENSMUSG00000001089	quiescence	Day-10	6.83724464518918	Luzp1	-0.0715971	-0.266311545608789
ENSMUSG00000001089	quiescence	Day-3	3.93333958894755	Luzp1	-0.167222	-0.529455637865092
ENSMUSG00000001089	quiescence	Day-3	3.93333958894755	Luzp1	-0.167222	-0.529455637865092
ENSMUSG00000001089	quiescence	Day-3	3.93333958894755	Luzp1	-0.167222	-0.529455637865092
ENSMUSG00000001098	active	Day-0	1.59162412232554	Kctd10	0.204297	0.134018762330179
ENSMUSG00000001098	active	Day-0	1.59162412232554	Kctd10	0.204297	0.134018762330179
ENSMUSG00000001098	active	Day-0	1.59162412232554	Kctd10	0.204297	0.134018762330179
ENSMUSG00000001098	quiescence	Day-10	10.7834367868335	Kctd10	-0.186867	-0.767934408765194
ENSMUSG00000001098	quiescence	Day-10	10.7834367868335	Kctd10	-0.186867	-0.767934408765194
ENSMUSG00000001098	quiescence	Day-10	10.7834367868335	Kctd10	-0.186867	-0.767934408765194
ENSMUSG00000001098	quiescence	Day-3	3.5912222575485	Kctd10	-0.141178	-0.444779972510499
ENSMUSG00000001098	quiescence	Day-3	3.5912222575485	Kctd10	-0.141178	-0.444779972510499
ENSMUSG00000001098	quiescence	Day-3	3.5912222575485	Kctd10	-0.141178	-0.444779972510499
ENSMUSG00000001100	active	Day-0	4.18418626665679	Poldip2	0.0252256	-0.0318172705804388
ENSMUSG00000001100	quiescence	Day-10	35.2997618000451	Poldip2	-0.00918484	0.00528942357103953
ENSMUSG00000001100	quiescence	Day-3	9.6369754265418	Poldip2	0.0816221	0.279599796671263
ENSMUSG00000001105	active	Day-0	0.721424362702706	Ift20	-0.00457716	-0.0594172753170257
ENSMUSG00000001105	active	Day-0	0.721424362702706	Ift20	-0.00457716	-0.0594172753170257
ENSMUSG00000001105	quiescence	Day-10	2.13540041793352	Ift20	0.00457716	0.0651778579564119
ENSMUSG00000001105	quiescence	Day-10	2.13540041793352	Ift20	0.00457716	0.0651778579564119
ENSMUSG00000001105	quiescence	Day-3	4.45714229579995	Ift20	0.0814881	0.279164128603473
ENSMUSG00000001105	quiescence	Day-3	4.45714229579995	Ift20	0.0814881	0.279164128603473
ENSMUSG00000001127	active	Day-0	9.5131916330303	Araf	-0.0308414	-0.0837402960172178
ENSMUSG00000001127	active	Day-0	9.5131916330303	Araf	-0.0308414	-0.0837402960172178
ENSMUSG00000001127	active	Day-0	9.5131916330303	Araf	-0.0308414	-0.0837402960172178
ENSMUSG00000001127	active	Day-0	9.5131916330303	Araf	-0.0308414	-0.0837402960172178
ENSMUSG00000001127	quiescence	Day-10	15.0477328276533	Araf	0.409295	1.82639845128802
ENSMUSG00000001127	quiescence	Day-10	15.0477328276533	Araf	0.409295	1.82639845128802
ENSMUSG00000001127	quiescence	Day-10	15.0477328276533	Araf	0.409295	1.82639845128802
ENSMUSG00000001127	quiescence	Day-10	15.0477328276533	Araf	0.409295	1.82639845128802
ENSMUSG00000001127	quiescence	Day-3	9.54461605091719	Araf	-0.184914	-0.586976827830283
ENSMUSG00000001127	quiescence	Day-3	9.54461605091719	Araf	-0.184914	-0.586976827830283
ENSMUSG00000001127	quiescence	Day-3	9.54461605091719	Araf	-0.184914	-0.586976827830283
ENSMUSG00000001127	quiescence	Day-3	9.54461605091719	Araf	-0.184914	-0.586976827830283
ENSMUSG00000001134	active	Day-0	0.445499321798447	Uxt	1.16449	1.02324282574033
ENSMUSG00000001134	quiescence	Day-10	0.425158474907955	Uxt	-0.0593238	-0.212901523683052
ENSMUSG00000001134	quiescence	Day-3	0.382180714623463	Uxt	0.125575	0.422501849035104
ENSMUSG00000001138	active	Day-0	2.77801356881163	Cnnm3	-0.87866	-0.868895676786197
ENSMUSG00000001138	quiescence	Day-10	4.12132365184428	Cnnm3	0.192665	0.883684344261195
ENSMUSG00000001138	quiescence	Day-3	18.9441008962165	Cnnm3	-0.318363	-1.02085345453528
ENSMUSG00000001143	active	Day-0	1.92965157974455	Lman2l	-1.31666	-1.27452260780282
ENSMUSG00000001143	active	Day-0	1.92965157974455	Lman2l	-1.31666	-1.27452260780282
ENSMUSG00000001143	active	Day-0	1.92965157974455	Lman2l	-1.31666	-1.27452260780282
ENSMUSG00000001143	active	Day-0	1.92965157974455	Lman2l	-1.31666	-1.27452260780282
ENSMUSG00000001143	quiescence	Day-10	3.86967449008348	Lman2l	0.132292	0.620957673054387
ENSMUSG00000001143	quiescence	Day-10	3.86967449008348	Lman2l	0.132292	0.620957673054387
ENSMUSG00000001143	quiescence	Day-10	3.86967449008348	Lman2l	0.132292	0.620957673054387
ENSMUSG00000001143	quiescence	Day-10	3.86967449008348	Lman2l	0.132292	0.620957673054387
ENSMUSG00000001143	quiescence	Day-3	17.8991455949005	Lman2l	-0.246981	-0.788772424572854
ENSMUSG00000001143	quiescence	Day-3	17.8991455949005	Lman2l	-0.246981	-0.788772424572854
ENSMUSG00000001143	quiescence	Day-3	17.8991455949005	Lman2l	-0.246981	-0.788772424572854
ENSMUSG00000001143	quiescence	Day-3	17.8991455949005	Lman2l	-0.246981	-0.788772424572854
