"logFC","logCPM","LR","PValue","FDR","Gene"
-0.259347640893213,5.3207580931456,0.137443737111129,0.710835625239803,1,"CG4806"
0.559545440861007,-1.60616521611972,0.137363196042133,0.710916551939936,1,"CG33267"
0.163628622564114,6.65170062217314,0.137288755394261,0.710991373009302,1,"l(3)72Ab"
0.163289417194159,8.60170061775539,0.136353698270208,0.711933179789813,1,"Fkbp12"
-0.177769365867433,5.3821814132495,0.136046166651806,0.712243733004934,1,"CSN8"
0.728403496073856,-2.79838857010931,0.135941716743001,0.71234929987603,1,"CG15497"
-0.322839317879063,1.97217661567227,0.135823571174998,0.712468764405281,1,"CG2641"
0.578822441170965,1.02234829433985,0.135706478150308,0.712587222883614,1,"CG1971"
-0.197942515849375,4.00499812173287,0.135691395023459,0.712602486118149,1,"CG8079"
0.414490051608488,2.0901554422755,0.135655105359969,0.712639213064572,1,"CG14630"
0.23770692695251,3.14118422490798,0.135613153266306,0.712681677625504,1,"CG31278"
-0.383415958742115,1.97055651738188,0.135520560795682,0.712775427568528,1,"CG10147"
0.473064169766825,5.35881153420133,0.135504256898293,0.712791939041619,1,"CG34434"
-0.184342382948224,4.25215587754306,0.135155316097385,0.71314559316839,1,"spg"
0.600745550913408,-1.28177488807517,0.134976903418448,0.713326616009781,1,"ChLD3"
0.886035202957735,-1.69822638814093,0.13497210079489,0.713331490771644,1,"CG18747"
-0.787740148637944,-2.89412025299069,0.134910914487754,0.713393604751401,1,"alpha-Est6"
0.712744814561394,0.0551017866936791,0.134907748709779,0.713396818962044,1,"Vajk3"
0.212769830071739,11.7664901708348,0.134896264774625,0.713408478947101,1,"sta"
-0.205088810428273,8.00314304957305,0.134661461284125,0.713647005596243,1,"CkIIalpha"
-0.165025326507584,4.90028383378769,0.134570261428893,0.713739715182196,1,"CG3065"
-0.77397292695315,-2.09053183004958,0.13453623126243,0.713774317818167,1,"CG43673"
0.953639290287286,-2.27092860259732,0.134396730979752,0.713916216749315,1,"CG13247"
