NAME	TITLE	SCORE	
Mier2		-0.86766523	
Zscan26		-0.8682234	
Uty		-0.86875135	
Snupn		-0.8691948	
Gtf3a		-0.8701671	
Alkbh3		-0.8704328	
Hpcal1		-0.870491	
Son		-0.87056786	
Haghl		-0.87056786	
Tmem147		-0.8710427	
Cwc15		-0.87115216	
Ring1		-0.87126666	
Papola		-0.8714886	
Tgfbr2		-0.87189317	
Inhbb		-0.8719343	
Plekhg3		-0.87279254	
Slc37a3		-0.8733333	
Zbtb24		-0.87361205	
Lig3		-0.8744209	
Akap1		-0.8744608	
Chd2		-0.87447137	
Ddx1		-0.8748231	
Stk25		-0.8750289	
Slc44a4		-0.8753168	
Isg20		-0.8754321	
Eif4e2		-0.87578726	
Cdk14		-0.8760677	
Galnt3		-0.8762099	
Snapc4		-0.87653494	
Pmpcb		-0.8768632	
Yipf1		-0.8770826	
Myo5b		-0.8772449	
Card14		-0.8777333	
Smim24		-0.8778904	
Zfp609		-0.87802917	
Borcs7		-0.87845296	
Tlr4		-0.87845296	
Zfp644		-0.87856066	
Klhl26		-0.8788882	
Dcps		-0.8793354	
Nipa1		-0.8794872	
Tent5c		-0.8797235	
Ipo8		-0.87983745	
Dcaf11		-0.8798885	
Nit2		-0.8802677	
Kras		-0.8808976	
Psmf1		-0.8809665	
Ints12		-0.8809665	
Ncoa2		-0.8815098	
Ppp1r3f		-0.88194424	
Slc16a13		-0.88263404	
9130008F23Rik		-0.88318413	
Taf1a		-0.8832469	
Hsd17b10		-0.8833709	
Clybl		-0.8834096	
Dph1		-0.883795	
Trmt12		-0.8840752	
Cirbp		-0.8844495	
Tgfbr3		-0.8845903	
Fam45a		-0.88470143	
Sgk1		-0.88471955	
Lrrc42		-0.8858487	
B3galnt2		-0.8858487	
Uspl1		-0.8862347	
Pde4dip		-0.8862465	
Tmem161b		-0.8863978	
Utp23		-0.8873476	
Six5		-0.88754296	
Syne3		-0.88754296	
Sec23a		-0.88770425	
Rep15		-0.8881405	
Itgb4		-0.8881957	
Ercc2		-0.88854855	
BC029722		-0.88884497	
Gna11		-0.8890304	
Phf21a		-0.88909435	
Cd2ap		-0.88949955	
Arhgap12		-0.88982195	
Gabbr1		-0.89019185	
Ric8a		-0.8906204	
Exoc8		-0.89071447	
Dcaf13		-0.8908587	
1700037H04Rik		-0.89117455	
Vasp		-0.8914676	
Faf1		-0.8922362	
Dbp		-0.89227927	
Zfp386		-0.89233273	
Tmco6		-0.8924905	
Inppl1		-0.892614	
Irf2bp1		-0.8927948	
Tfam		-0.89292073	
Khdc4		-0.8934661	
Idh1		-0.89362603	
Leng9		-0.89396083	
Kdf1		-0.8940342	
Fbxl17		-0.89412105	
Magi1		-0.89451504	
Fkbp1a		-0.89495856	
Spint2		-0.89511764	
Lama5		-0.89629245	
Zfp706		-0.8963085	
Cand1		-0.8967854	
Zfp292		-0.89694643	
Ubqln2		-0.89700377	
Nufip2		-0.8971122	
Setd5		-0.8971392	
Ncoa5		-0.8971767	
Smpd4		-0.8972015	
Lclat1		-0.897499	
Rsbn1l		-0.89785063	
Parp2		-0.89923185	
Pcyox1l		-0.8997596	
Parp3		-0.9000439	
Adprm		-0.9003389	
Paqr7		-0.90061903	
Ppp2r5e		-0.9008893	
Aldh3a1		-0.90143377	
Mif4gd		-0.9016277	
Alkbh2		-0.9018154	
Kdm6a		-0.9019126	
Cdr2l		-0.90232575	
Syn3		-0.90262777	
Serf1		-0.9027028	
Ccdc93		-0.90322274	
C2cd3		-0.9033905	
Cog8		-0.9040358	
Vrk1		-0.9044233	
Vars		-0.905214	
Farp2		-0.905214	
Tsc1		-0.905214	
Fam160a2		-0.9058772	
Adat2		-0.9061297	
Nr2c2		-0.9062629	
Tmem106c		-0.90674525	
Ddb2		-0.90686184	
Prorsd1		-0.9069271	
Gfpt1		-0.9074234	
Zfp646		-0.90841645	
Chchd7		-0.90856093	
Erbb2		-0.9085717	
Per3		-0.90874285	
Sirt3		-0.90905607	
Flot1		-0.90917325	
Gsta3		-0.9097457	
Paf1		-0.91045064	
E130309D02Rik		-0.9108606	
Coq7		-0.9111715	
Dcaf15		-0.9111715	
Adh5		-0.9112306	
Plekha6		-0.91130674	
Lrp6		-0.9113216	
Plekhg2		-0.91143924	
Cdk19		-0.91207474	
Sdr39u1		-0.91212237	
Msl2		-0.91281575	
Uqcc3		-0.91392094	
Mga		-0.91462636	
Trim3		-0.9146791	
Ncdn		-0.91480005	
Ccdc28a		-0.91586125	
Atp1a1		-0.91626054	
Exph5		-0.91638404	
Il33		-0.9164408	
Nol12		-0.91670966	
Zkscan1		-0.9168818	
Etv3		-0.9169559	
Casp6		-0.9174034	
D11Wsu47e		-0.91752726	
Commd9		-0.9178263	
Paip1		-0.91847014	
Zfp324		-0.91847014	
Trmu		-0.91847014	
Capn5		-0.9191127	
Zkscan17		-0.9194157	
Gramd4		-0.9195693	
Kifap3		-0.9197825	
Slc19a2		-0.9199015	
Eif4ebp3		-0.91997737	
Prpsap1		-0.9202402	
Phldb2		-0.92037296	
Map3k2		-0.9204093	
Mogs		-0.9210356	
Rnf213		-0.9211289	
Ndufb8		-0.9217611	
Prmt7		-0.9217896	
2200002D01Rik		-0.9220151	
Fhod1		-0.92226917	
Atrn		-0.9233965	
Surf1		-0.9235855	
Ell2		-0.923596	
Arpin		-0.92369515	
Ddrgk1		-0.924033	
Alkbh6		-0.92404264	
G6pc3		-0.9248894	
Kctd2		-0.92505276	
Smg1		-0.9253216	
Ppa2		-0.9254269	
Ylpm1		-0.92549056	
Phf3		-0.92567813	
Cdkal1		-0.9259907	
Zfp445		-0.9260475	
Hif1an		-0.9261736	
Marveld2		-0.92631966	
Gstm5		-0.9271586	
Akr1e1		-0.92906076	
Ino80b		-0.9294246	
Btrc		-0.92955	
Scrn3		-0.93004215	
Hsd17b4		-0.93024284	
Fam219b		-0.9303846	
Naxe		-0.9309392	
Ptprk		-0.9311168	
Grasp		-0.9312092	
Ncoa1		-0.9312092	
Ltv1		-0.9317118	
Rnf141		-0.9320502	
Zfp687		-0.9337832	
Rnf168		-0.9337832	
Abca7		-0.9337832	
Zfp277		-0.9337832	
Fzd4		-0.9337832	
Ddhd2		-0.9351296	
Ift74		-0.9351296	
Itpripl2		-0.9352297	
Upf3b		-0.93571943	
Cant1		-0.93592054	
Zmym3		-0.93639565	
Epb41l1		-0.9364327	
Bok		-0.93666685	
Zfp212		-0.93731487	
Rif1		-0.93746823	
Atp2c2		-0.9376447	
Nelfa		-0.93788755	
Ilkap		-0.9380629	
Elmo3		-0.93817186	
Got1		-0.9385583	
Brf1		-0.9388696	
Zfp260		-0.9390122	
Tmed4		-0.93942976	
Mtpap		-0.93942976	
Anapc4		-0.93997943	
Fkbp4		-0.94006884	
Rpp14		-0.9401567	
Cul1		-0.9408379	
Zkscan6		-0.9409572	
Sqor		-0.94115955	
Acsl1		-0.941307	
B9d2		-0.94147754	
Ctnnal1		-0.9427248	
Itfg2		-0.94338775	
Dab2ip		-0.9439311	
Unk		-0.944103	
Kpna6		-0.9441677	
Thbs1		-0.94457304	
Rabep1		-0.9450543	
Kctd10		-0.94514894	
Hint2		-0.9455645	
Cyp2j6		-0.9475498	
Fam241b		-0.94785833	
Kctd21		-0.9481041	
Znhit6		-0.9481999	
Arfgef3		-0.9487676	
Btbd2		-0.9492268	
Atg16l1		-0.94941384	
Mdp1		-0.94941384	
Cd164		-0.94951683	
Pomk		-0.94971347	
3110082I17Rik		-0.94974995	
Rabl3		-0.94985795	
Elf1		-0.94994295	
Fcgrt		-0.95015615	
Zfp652		-0.950328	
Prex2		-0.9504287	
Gramd1c		-0.950657	
Cep63		-0.9513558	
Adck2		-0.95148516	
B4galnt3		-0.9521022	
Ppfibp2		-0.9524217	
BC017158		-0.9525197	
9130023H24Rik		-0.9525197	
Fam168a		-0.9525197	
Rgp1		-0.952579	
Stx5a		-0.9534502	
Naip2		-0.95365435	
Tkfc		-0.9541236	
Arid2		-0.954987	
Fam120b		-0.954987	
Zmym4		-0.95502657	
Slc23a3		-0.95505595	
Mlec		-0.955895	
Pms2		-0.95623803	
Eef2kmt		-0.9564003	
Ccz1		-0.9564393	
Map3k14		-0.9565033	
Klf15		-0.95657444	
Ankmy2		-0.9566979	
Cygb		-0.9567443	
Ppp1r12a		-0.9569644	
Fbxl18		-0.9573516	
Ppp4r2		-0.9575556	
Apbb3		-0.9576814	
Tcim		-0.957912	
Tmod3		-0.95818627	
Rbm39		-0.9583963	
Copb1		-0.9590393	
Nt5c2		-0.9600188	
Tmem59		-0.9600679	
Tbc1d15		-0.960076	
Sdhd		-0.96027654	
Esyt2		-0.96085274	
Wls		-0.96108663	
Kdsr		-0.96134263	
Cttn		-0.9614196	
Taco1		-0.96179754	
Ccdc117		-0.96179754	
Bcs1l		-0.96179754	
Kiz		-0.96179754	
Pgap1		-0.9627457	
3110040N11Rik		-0.96323806	
Kansl1		-0.96515656	
Tor4a		-0.966143	
S100a6		-0.96633375	
Ap2b1		-0.9664589	
Acot13		-0.96661454	
Rnf219		-0.9670725	
Papss2		-0.9685761	
Rab3ip		-0.9686559	
Smug1		-0.96943086	
Pcgf6		-0.97064847	
D10Wsu102e		-0.9714996	
Cryz		-0.97153056	
Gpld1		-0.97159755	
Tut1		-0.9718512	
Tchp		-0.9723282	
Asah1		-0.97241217	
Alkbh8		-0.9728527	
Ssbp3		-0.97352004	
Tnfrsf10b		-0.97363913	
Pag1		-0.97407585	
Zfp236		-0.9743854	
Lsr		-0.9755609	
Dzip1l		-0.9757613	
Slc25a15		-0.9757969	
Bcar1		-0.97620064	
Slamf9		-0.9763809	
Lgr4		-0.9766142	
Tnrc6a		-0.97667485	
Chpf		-0.97690445	
Tpmt		-0.97708225	
Chmp4c		-0.97715575	
Casp2		-0.9779082	
Ppcdc		-0.977983	
Ankrd24		-0.9780789	
Fbxo21		-0.9784239	
Irx5		-0.9787706	
Ubr5		-0.9792146	
Tatdn3		-0.9797513	
B230118H07Rik		-0.97990346	
Actr5		-0.9801761	
Wdr55		-0.98139304	
Zfp579		-0.98142636	
Eif2b1		-0.9819423	
Map2k7		-0.98212504	
Prdm2		-0.982586	
Kif13a		-0.9831712	
Nupr1l		-0.98382384	
Mlxip		-0.98382384	
Paqr8		-0.98405635	
Dnajc4		-0.98411924	
Trmt1l		-0.9842286	
Sh3yl1		-0.98461133	
Mecr		-0.98471576	
Wrap73		-0.9848402	
Bnip1		-0.9849029	
Cab39l		-0.98505485	
Snx33		-0.98590416	
Slc35c1		-0.986523	
Lynx1		-0.98677117	
Rabepk		-0.98680156	
Parp16		-0.98718286	
Ces1d		-0.98739976	
Bace1		-0.9874624	
Asl		-0.9876204	
Rnf186		-0.9879815	
Amz2		-0.98812765	
Rita1		-0.9883393	
Lgals12		-0.98888373	
Ap1g2		-0.98892474	
H2afj		-0.98927826	
Usp39		-0.9903965	
Xrcc5		-0.99071026	
Atxn10		-0.9908786	
Usp18		-0.9912213	
Zmat5		-0.9913257	
Golga4		-0.9913355	
Pex26		-0.99225557	
Ggh		-0.9924321	
Zadh2		-0.9927639	
Klf7		-0.99297017	
Mtif3		-0.99316174	
Ccdc191		-0.9934246	
Parn		-0.9938079	
Sgms1		-0.9938079	
Pcolce		-0.99457633	
Pnpo		-0.9946571	
Armc9		-0.9951837	
Rasa2		-0.99528295	
Scn1b		-0.9956493	
Slc1a5		-0.99659014	
Aplp2		-0.9968302	
Rhobtb2		-0.99688	
Samd8		-0.9979204	
Nudt14		-0.99832344	
Tsta3		-0.99917936	
Cryzl1		-0.9992722	
Slc39a11		-0.99965614	
Pofut1		-0.99970996	
Fhl2		-0.99973714	
Kat14		-1.0004435	
4931406C07Rik		-1.0007421	
Sgsh		-1.0008974	
Atg14		-1.001326	
Kif13b		-1.002115	
Rara		-1.0027331	
1700037C18Rik		-1.0030458	
Txndc12		-1.0033416	
Tfb1m		-1.0034667	
Cd82		-1.0042558	
Zfp524		-1.0052595	
Arhgap35		-1.0055189	
Pcdhga11		-1.0061916	
Pcif1		-1.0062487	
D2hgdh		-1.0063975	
6-Mar		-1.0064105	
Dnajc10		-1.0065775	
Ghdc		-1.006785	
Pycrl		-1.0073122	
Csad		-1.0075544	
Plcb3		-1.0075625	
Tmem8		-1.007852	
Hyou1		-1.0079094	
Mus81		-1.0081712	
Kctd14		-1.0084122	
Trim24		-1.0090065	
Nt5e		-1.0101452	
Vps13d		-1.0107071	
Zfp768		-1.0107071	
Gadd45g		-1.0109755	
Dennd1a		-1.0117099	
Tars		-1.0117856	
Minpp1		-1.0120916	
Zfp398		-1.0121292	
Sh3tc1		-1.0122179	
Prkca		-1.0129702	
Dnm2		-1.0131321	
Cdip1		-1.0132587	
Aamdc		-1.0133278	
Ccdc125		-1.0135711	
Npr3		-1.0136987	
Ppp1r13b		-1.0139698	
Rflnb		-1.0143358	
Mier3		-1.0147178	
Gcc2		-1.0153184	
Mical2		-1.0155199	
Zer1		-1.0160013	
Man2a1		-1.0162454	
Agbl5		-1.0162454	
Ptger4		-1.0162454	
Bbs2		-1.0162454	
Sc5d		-1.0170506	
Ggcx		-1.0173136	
Dyrk2		-1.0174685	
Bcam		-1.0180453	
Ddx19a		-1.0198722	
Scamp5		-1.0199684	
Appl2		-1.0201029	
Soat2		-1.0203497	
Rhbdd1		-1.0205382	
Fam83e		-1.0206606	
Parm1		-1.0210568	
Ptk2		-1.0213252	
Kdm4c		-1.0221702	
Mios		-1.0221702	
Pan3		-1.0221702	
Fos		-1.023225	
Nfix		-1.023448	
Gcnt1		-1.0237933	
Neo1		-1.023954	
Smim27		-1.0247957	
Rnf128		-1.0254053	
Galt		-1.0254287	
Col15a1		-1.0255797	
Nt5c3		-1.0256797	
Tcn2		-1.0258899	
Cnnm2		-1.0259279	
Ufl1		-1.0261732	
Mcm9		-1.0268925	
Mtg1		-1.0273588	
Pkp2		-1.0278493	
Klhdc2		-1.0279272	
Nudt13		-1.0289117	
Msh5		-1.0292923	
Cdk5rap3		-1.0296497	
Cobll1		-1.0300323	
C030006K11Rik		-1.0309767	
Maz		-1.031876	
Porcn		-1.0319755	
Ibtk		-1.0329416	
Hspb11		-1.0330211	
Fnbp1l		-1.0339473	
Cenpx		-1.0345436	
Ubr1		-1.0345869	
Mcur1		-1.0346481	
Rnf2		-1.0346652	
Ptges		-1.0347192	
Pex7		-1.0347654	
Cbr1		-1.0348053	
Polr3e		-1.0348268	
Agtrap		-1.0348682	
Dnajc16		-1.0349818	
Man1a		-1.0351771	
Mt2		-1.0353109	
Zfp280d		-1.0361449	
Rundc1		-1.0365709	
Scamp2		-1.0368767	
Immt		-1.0378145	
Otop3		-1.0381244	
Pik3r4		-1.0381637	
Maml2		-1.0385699	
Tctn1		-1.0389655	
Parp6		-1.0404929	
Apc		-1.0405731	
Rnf113a2		-1.0414269	
Ppie		-1.0417914	
Tdrd7		-1.0417914	
Dnajc1		-1.0418712	
Sox21		-1.0423373	
Zc3h4		-1.042511	
Tm9sf3		-1.0429274	
Zc3h14		-1.0440507	
Thap4		-1.0442597	
Abhd2		-1.0442897	
Brd8		-1.0445778	
Atg4b		-1.04519	
Harbi1		-1.0456291	
Trp53bp1		-1.0459129	
Pdf		-1.0466189	
Lgals9		-1.0468314	
Per2		-1.0470514	
Relb		-1.0479542	
Slc37a1		-1.0484641	
Chchd6		-1.0486284	
Grhl2		-1.0496126	
Ptgr2		-1.0496355	
Tdp2		-1.0498537	
Galk1		-1.0512253	
Vav2		-1.0531328	
Zfp809		-1.0533206	
Tmem126b		-1.053553	
Mmgt2		-1.0537002	
Oxa1l		-1.0537968	
Mthfsd		-1.054907	
Id3		-1.0551836	
Pgm2		-1.0566174	
Ubxn2b		-1.0572171	
Abcc10		-1.0574269	
Jmjd8		-1.058673	
Plpp5		-1.0590626	
Zfp945		-1.059314	
Slc30a6		-1.05942	
Slc35b3		-1.0605543	
Arrdc2		-1.0606077	
Fndc3b		-1.0609483	
Mepce		-1.0611987	
Tmem263		-1.0614374	
Abcb8		-1.0615883	
Dgkd		-1.0619172	
Pdzk1ip1		-1.0627991	
Pcgf5		-1.0628121	
Dock11		-1.0639118	
Plpp2		-1.0640423	
Pias1		-1.0641255	
Gdpgp1		-1.0641255	
Arhgef5		-1.0646659	
Rnf103		-1.0652789	
Tsc22d1		-1.0661439	
Med16		-1.0662571	
Eva1a		-1.0663952	
Ankrd28		-1.0673994	
Sesn3		-1.0687127	
C1qtnf7		-1.0687127	
Arl4c		-1.0692292	
Decr1		-1.0698509	
Slc9a3r2		-1.0704583	
Krt15		-1.0708326	
Traf2		-1.0718321	
Dnajc25		-1.0719805	
Lrrc8e		-1.07256	
Cavin1		-1.0726557	
Efna5		-1.0728495	
Grk3		-1.0736705	
Crocc		-1.0746742	
Prkd1		-1.0750403	
Nbl1		-1.0763913	
Pcdhga9		-1.0772748	
Jph1		-1.0776459	
Krtcap3		-1.0782042	
Pdrg1		-1.0782671	
BC024978		-1.0792434	
Retreg1		-1.0796341	
Pcmtd2		-1.0807076	
Ezr		-1.0811003	
Arfgap1		-1.0816518	
Myh14		-1.0826234	
Ech1		-1.0831206	
Hnrnpdl		-1.0832356	
Utp11		-1.0833595	
Pigyl		-1.0834249	
Ddx19b		-1.083715	
Eef2k		-1.0840533	
Spry1		-1.0846837	
Rnf217		-1.084725	
Vars2		-1.0849777	
Rad52		-1.0853275	
Iqce		-1.0854398	
Ptp4a1.1		-1.0856386	
Zfp629		-1.0862215	
Sec16a		-1.0868728	
Golph3l		-1.0869483	
Wwp1		-1.0873284	
Phykpl		-1.0891769	
Pccb		-1.0896283	
Cyb561d2		-1.090739	
Adar		-1.091251	
Zfp788		-1.0914328	
Sri		-1.0915841	
Thap3		-1.0928864	
Gcnt3		-1.0937514	
Gm5617		-1.093901	
Ankrd12		-1.0942478	
Hprt		-1.0947573	
Macrod1		-1.0948967	
A4galt		-1.0953479	
Dock7		-1.0954156	
Wdr73		-1.0957359	
Lnx1		-1.0966728	
Crebrf		-1.0967999	
Pcyt2		-1.0978591	
Tmem204		-1.0990283	
Anxa11		-1.0991923	
Pdcd4		-1.0993572	
Ing5		-1.0997397	
Fam151b		-1.0997397	
Srsf3		-1.0998139	
Mettl8		-1.1000769	
Foxa3		-1.1005616	
Rap1gap		-1.1010914	
Lifr		-1.1011342	
Cox17		-1.1012615	
Ypel2		-1.101417	
Taf7		-1.10205	
Chac2		-1.104017	
Mtmr4		-1.1040288	
Ip6k2		-1.1042879	
Gm7072		-1.1043366	
E430018J23Rik		-1.1043366	
Map11		-1.104782	
Ears2		-1.1060113	
Optn		-1.1062249	
Capn10		-1.1071869	
Eln		-1.1073531	
Pkib		-1.1074451	
2310039H08Rik		-1.1079879	
Marf1		-1.1080614	
Ccm2		-1.1080614	
Erlec1		-1.1082628	
Elf4		-1.1089143	
Mterf4		-1.1093547	
Fxyd6		-1.1093547	
Mccc2		-1.1104779	
Mmp28		-1.1106609	
Sh3bgrl2		-1.1107459	
Zfp821		-1.1129467	
Heatr5a		-1.1145931	
C87436		-1.1150684	
Tmem184a		-1.1151872	
Trmt2b		-1.1151872	
1110032A03Rik		-1.115507	
Kdm5a		-1.1157525	
Adam4		-1.115781	
Tnk1		-1.1161867	
Hsh2d		-1.1165724	
Zfp606		-1.1169679	
Cmtm8		-1.1178305	
Tanc2		-1.1193389	
Traf1		-1.1193389	
Fahd1		-1.1193389	
Hadha		-1.1193389	
Dmap1		-1.1193389	
Ick		-1.1196598	
Ccdc84		-1.1202431	
Caskin2		-1.1208158	
Pick1		-1.1227337	
Sphk1		-1.1253929	
Ctdspl2		-1.1259567	
Afg1l		-1.1264282	
Klf11		-1.1267818	
Slc45a3		-1.1276325	
Dyrk1b		-1.1277332	
Swt1		-1.128313	
Cfb		-1.1286895	
Npnt		-1.12872	
Baiap2l1		-1.1296026	
Mapk7		-1.1296271	
Smco4		-1.1311352	
Lpcat3		-1.1312014	
Iqcc		-1.1315624	
Actn1		-1.1321592	
Tle3		-1.1329224	
Sfxn2		-1.13371	
Naa35		-1.135827	
Bloc1s5		-1.135827	
Traf3ip1		-1.135827	
Lamc2		-1.1362584	
Cse1l		-1.1373166	
Zfyve21		-1.1378747	
Kdm1a		-1.1380864	
Pigv		-1.1386753	
Tab1		-1.1388738	
Ctps2		-1.1395481	
Ascc1		-1.1395694	
Foxp4		-1.1401922	
Coq8b		-1.1401922	
Ccdc85c		-1.1405034	
Adnp		-1.1406764	
Zc3h3		-1.1413165	
Arfip2		-1.1414114	
Mad2l2		-1.1427133	
Ccn2		-1.1427654	
Nanp		-1.1434321	
Mtg2		-1.1460617	
Zfp146		-1.1480706	
Pigr		-1.1485016	
Fmn1		-1.1488831	
Zbtb1		-1.1488831	
Tmprss3		-1.1488831	
Zfyve16		-1.1492653	
Nek6		-1.1494875	
Thrb		-1.1513567	
C2cd5		-1.1515697	
Krba1		-1.1523707	
Trib2		-1.1525918	
9930104L06Rik		-1.1529816	
Gatd1		-1.153473	
Trim68		-1.1536016	
B3gnt3		-1.1546928	
Cdc42ep1		-1.1547337	
Thap11		-1.1551923	
B9d1		-1.1567919	
Itga3		-1.1568474	
Pdcd2l		-1.157522	
Trpm4		-1.1576903	
Hnmt		-1.1580886	
Usp46		-1.1582643	
Fkbp9		-1.1590191	
Zbtb8a		-1.1590593	
Ift122		-1.1594782	
H2afz		-1.1599278	
Inmt		-1.1601496	
Psmd5		-1.1605676	
Tnfaip8l1		-1.161262	
Samd10		-1.1627419	
Mcrip2		-1.1628952	
Kifc2		-1.1628952	
Cyp3a13		-1.1629541	
Acadm		-1.163999	
Artn		-1.1640606	
Rac3		-1.1643649	
Galm		-1.1649281	
Bag1		-1.164938	
Slc25a30		-1.1659007	
Usp40		-1.1660099	
Zmym2		-1.1664987	
Rcl1		-1.1666708	
Tgoln1		-1.1678265	
Saysd1		-1.1682484	
Hkdc1		-1.1682484	
Lactb2		-1.1697273	
Cdh11		-1.1707125	
Avil		-1.173485	
Kdm5d		-1.1736823	
Styk1		-1.175628	
Tctn2		-1.1759224	
Gnpnat1		-1.1774023	
Amn1		-1.1778345	
Pip5k1b		-1.1778345	
Adamts9		-1.1788957	
Synpo		-1.1796871	
Lamb2		-1.179744	
Bmpr1a		-1.179744	
Zfp799		-1.1799302	
Pim3		-1.1806056	
Rab19		-1.1806056	
Tnik		-1.1808485	
Dnajc3		-1.1808958	
Hbb-bt		-1.1808958	
Tnfaip8		-1.180979	
Lmf1		-1.1810813	
Smarcc2		-1.1816983	
Zfp7		-1.1819234	
Dusp23		-1.1833553	
Scai		-1.1833553	
Smad3		-1.1835438	
Dynll2		-1.1853837	
Bri3		-1.1863056	
Sap25		-1.1879154	
Celsr1		-1.1889493	
Aga		-1.1890069	
Nhlrc2		-1.1893541	
Mid1ip1		-1.1903803	
0610040J01Rik		-1.1915067	
Bmp4		-1.1916488	
Adi1		-1.1917236	
Eri3		-1.1924481	
Ehmt1		-1.1937335	
Ehhadh		-1.1938246	
Gm49336		-1.1940981	
Pigp		-1.1949304	
Dcn		-1.1963685	
Ptch1		-1.1967204	
Prmt2		-1.1978474	
Krcc1		-1.1983056	
Vamp2		-1.1990978	
Tbx1		-1.1992226	
Spry2		-1.1999573	
Clcf1		-1.1999573	
Slc12a6		-1.1999573	
Pcdhgb7		-1.2016516	
Ebpl		-1.2021958	
Ppdpf		-1.2027369	
Sp4		-1.2032548	
Sun1		-1.2032877	
Lrrc61		-1.2034378	
Morn2		-1.2042767	
Nck2		-1.2045962	
Serpine2		-1.2054666	
Pank2		-1.2064596	
Eno3		-1.207318	
Pon3		-1.208174	
Cfap20		-1.2084376	
Gpr180		-1.2095189	
Syne2		-1.2095753	
Bmf		-1.210647	
Rel		-1.212814	
Chuk		-1.2143604	
Mr1		-1.2146413	
Mea1		-1.2148662	
Hadh		-1.2152754	
Acy3		-1.2155541	
Fam133b		-1.2155541	
Oas1a		-1.2163703	
Tmtc1		-1.2167469	
Myadm		-1.2167946	
Qsox1		-1.2170305	
Ngrn		-1.2170875	
Coq8a		-1.2175761	
Serpinb6a		-1.2193637	
Gal3st1		-1.2199523	
Zmym6		-1.2207159	
Mfsd14a		-1.2214414	
Smim11		-1.2218294	
Sgce		-1.2221873	
AU021092		-1.2224493	
Myof		-1.222532	
Pycr1		-1.2238832	
Dcxr		-1.2240132	
Mapk1ip1		-1.2240769	
Prodh		-1.2244582	
Ccdc163		-1.2264053	
Cldn12		-1.2268301	
Mpnd		-1.2268301	
Manba		-1.2269243	
Smad6		-1.2271421	
Slc25a1		-1.2278786	
Ccdc43		-1.228191	
Nipsnap1		-1.2299937	
Txnrd3		-1.2322115	
Nr4a1		-1.2330098	
Sestd1		-1.233175	
Hsd17b11		-1.2332473	
Inava		-1.2338368	
Id4		-1.2357321	
Bud13		-1.2366958	
Gorasp1		-1.2367798	
C1galt1		-1.2382917	
Wbp1		-1.2386378	
Bcl2		-1.2386378	
Aldh3a2		-1.2392702	
Zbtb10		-1.2393315	
Whamm		-1.2403982	
Med19		-1.24118	
B3gntl1		-1.242249	
C4bp		-1.2435466	
B4galt1		-1.2439001	
Prrc1		-1.2448697	
Ezh1		-1.2453574	
Xbp1		-1.2457609	
Gfm2		-1.245817	
Trak2		-1.2484188	
Ints6l		-1.2495486	
Pex3		-1.2498008	
Brwd1		-1.2502329	
Tmem214		-1.2503196	
Asns		-1.2508756	
Asb13		-1.2509161	
Zfp395		-1.2513896	
Gmfg		-1.2539783	
Tnfrsf12a		-1.2542082	
Cdc42ep5		-1.2545458	
Slc25a19		-1.2546632	
Cdc25a		-1.2547852	
Cacnb3		-1.2551793	
Cfap69		-1.2551968	
Galnt4		-1.2553741	
Tmem150a		-1.2563398	
Hlcs		-1.2564086	
Pcm1		-1.2564756	
Enc1		-1.2567024	
Fam171a1		-1.2568797	
Khdrbs3		-1.2575959	
Lrrc8b		-1.2576728	
Mtx3		-1.2584462	
Klhdc3		-1.2606614	
Ccdc28b		-1.2613578	
Lancl1		-1.2613578	
Herc2		-1.2636387	
Wdr35		-1.2652729	
Suox		-1.2667758	
Prkab1		-1.2669824	
Etv4		-1.2682773	
Atp9a		-1.2684126	
Btg2		-1.2689352	
Fut4		-1.269044	
Abcd3		-1.2696474	
Irx2		-1.2696571	
Tcf7l2		-1.271753	
Slc9a1		-1.2726554	
Tob1		-1.2726965	
Arhgap26		-1.2736361	
Rai1		-1.2742653	
Tvp23b		-1.2748201	
2010300C02Rik		-1.2773701	
Nbeal1		-1.2776597	
Cdk5rap1		-1.2776597	
Dhrs13		-1.2780366	
Lnpep		-1.2815762	
Il17rd		-1.2817065	
Umad1		-1.2817065	
Pgm3		-1.28296	
Ppp2r5d		-1.2831842	
Kcnk1		-1.2838618	
Bcl2l14		-1.2843597	
Sp100		-1.2846904	
Cpq		-1.28483	
Cwh43		-1.2852976	
Avl9		-1.2853811	
Pheta1		-1.2879696	
Arl10		-1.2882913	
Wnt4		-1.2895547	
Zfp397		-1.2896682	
Zfp1		-1.2904203	
Dennd2d		-1.2919462	
Ncoa7		-1.2921201	
Lap3		-1.2921839	
Gsdme		-1.2947809	
Maged1		-1.2960304	
Bcdin3d		-1.2964047	
Adgrg1		-1.2985986	
Atl2		-1.2987183	
Gstm4		-1.2990104	
Chd9		-1.3000383	
Lztr1		-1.3004576	
Patj		-1.3028694	
Ppip5k2		-1.3043708	
Ap1m1		-1.3047801	
Rfk		-1.3063607	
Jade1		-1.3070648	
Pts		-1.3074721	
Chd6		-1.3108861	
Ptprd		-1.3126383	
Atrnl1		-1.31296	
Deptor		-1.3144692	
Clec2d		-1.3161299	
Sox2		-1.3162662	
Plekha5		-1.3162662	
Syt12		-1.3162662	
Cog3		-1.3173633	
Med12		-1.3174337	
Kdelr3		-1.317626	
Ago1		-1.317845	
Rhpn2		-1.3199378	
