"baseMean","log2FoldChange","lfcSE","pvalue","padj","gene_id","gene_name","status"
446.613618671714,-0.501485901967698,0.244756326303662,0.0339689006299168,0.0488639498121952,"FBgn0039867","CstF50","not_deg"
11.2643269860984,1.48147850455174,3.10948630889113,0.0340819887372446,0.0490202038688689,"FBgn0036367","CG10116","not_deg"
1850.54276063952,-0.284353232899801,0.135389481713066,0.034166563131513,0.0491354110260659,"FBgn0010583","dock","not_deg"
204.536194446428,0.498432746308097,1.20674453663629,0.0341946934576742,0.0491694256371481,"FBgn0038701","CG18493","not_deg"
3.83841062719553,-1.1874103543856,1.82482227570386,0.0344387355416284,0.049513855734854,"FBgn0261567","CG42681","not_deg"
433.274128055854,0.950024203978211,0.503612810647408,0.0347031924238366,0.0498810122808909,"FBgn0044047","Ilp6","not_deg"
7.29300276620612,1.59358275755578,1.15898998726165,0.0348573945299578,0.0500960984213267,"FBgn0037836","CG14692","not_deg"
2997.02187626914,-0.480287057005013,0.235365468416464,0.0348923380641342,0.0501397555220775,"FBgn0024806","DIP2","not_deg"
13.9256249488107,0.410446951751598,1.14468823572346,0.034944429707489,0.0502080395430815,"FBgn0036363","CG10140","not_deg"
284.70544962876,-0.372890224416075,0.180036709031204,0.0350137843472004,0.0503011058657936,"FBgn0037960","mthl5","not_deg"
1678.68284006938,0.485783194011735,0.236269922167609,0.0350611346212056,0.0503625403114649,"FBgn0267861","Maf1","not_deg"
17.4314773148148,1.2306139891706,0.77624755456401,0.035129730559714,0.0504544724062342,"FBgn0022770","Peritrophin-A","not_deg"
516.005554126844,0.362875561393723,0.174498427032847,0.0352382348842519,0.0506036906917454,"FBgn0033178","CG11127","not_deg"
1023.63582138802,0.371258900411714,0.179257527854182,0.0353186498634796,0.0507125376619598,"FBgn0043012","AP-2sigma","not_deg"
3.5880933720479,0.708912400315261,1.41666670576857,0.0353747353581991,0.0507864270702179,"FBgn0052683","CG32683","not_deg"
13.4253043311987,1.67174667747842,1.31830837782998,0.0353926005342316,0.0508054325880328,"FBgn0029880","CG14443","not_deg"
126.267817026099,0.513739460082445,0.252217245196453,0.0354135768193387,0.0508225476402876,"FBgn0031652","jet","not_deg"
7.5588414410089,1.56237271232466,1.11722118901877,0.0354137806917887,0.0508225476402876,"FBgn0023523","Or2a","not_deg"
14.4733786073626,1.35800779305111,0.944958029723073,0.035450486278691,0.0508685754495592,"FBgn0263829","CG34334","not_deg"
1687.89951250877,0.305017687558158,0.146535986154108,0.0354673885398599,0.050886178775338,"FBgn0259483","Mob4","not_deg"
26471.8137682524,1.17867675549238,0.653881119900657,0.0355193179297902,0.0509540254597722,"FBgn0013678","mt:Cyt-b","not_deg"
6.82863728930581,-2.04550472413987,1.47539633908766,0.0356763015081283,0.0511725395897124,"FBgn0040318","HGTX","not_deg"
769.418891670166,-0.472341830114154,0.2322230962345,0.0356817936955667,0.0511737323376858,"FBgn0040153","l(1)G0469","not_deg"
1412.64916585267,-0.290099601031709,0.139609385778656,0.0358278627766394,0.0513765095060076,"FBgn0051122","CG31122","not_deg"
622.76524993377,0.347608332600041,0.167577562532305,0.0358620907395938,0.051418876510935,"FBgn0036198","crim","not_deg"
8.31703800126463,1.93952291655568,1.68415881017389,0.0359172948174376,0.0514913039685944,"FBgn0002578","Kaz-m1","not_deg"
680.59816546264,0.546786333720505,0.269605780174023,0.0359314699843285,0.051504900839155,"FBgn0003285","rst","not_deg"
242.060336504526,0.585908597356191,0.29070096725324,0.0359547069436548,0.05153148182239,"FBgn0040077","primo-1","not_deg"
1170.83352917397,-0.227552797892501,0.109444694851579,0.0360337443947845,0.0516380205500828,"FBgn0266538","CG45099","not_deg"
9.37234200067963,1.5240684211761,1.15922315757563,0.0360594326123716,0.0516680895320162,"FBgn0025642","CG32812","not_deg"
3.36196211655877,1.77953385534552,1.97975586849072,0.0360811135196418,0.0516924095049147,"FBgn0051105","ppk22","not_deg"
3289.29420527724,0.607604583156738,0.308219437821473,0.0361960662427205,0.0518503336392787,"FBgn0053208","Mical","not_deg"
2.10457187543661,1.96261605234758,2.84279609836748,0.0362173551845769,0.0518740620827882,"FBgn0284081","CG46303","not_deg"
4.97842333952233,-1.3810038334166,1.86613778361034,0.0363162989442164,0.0520089947055558,"FBgn0038941","CG7080","not_deg"
2052.29303839091,0.522550276363843,0.257360725088143,0.0364265027044518,0.0521600156096611,"FBgn0031170","ABCA","not_deg"
14.6032162350199,1.1307292622846,0.656947141456085,0.0364521823831842,0.0521899807755069,"FBgn0029859","CG15892","not_deg"
11.9492583029722,-2.05081022834522,1.35432788171058,0.0366016064882056,0.0523970846467403,"FBgn0051013","CG31013","not_deg"
387.336590415186,0.301141720150673,0.145663557347488,0.0366790108457533,0.0525010479841443,"FBgn0010531","Ccs","not_deg"
13.1667384464053,0.409633513310979,1.14408871543638,0.0366877380568787,0.0525066949771283,"FBgn0266430","CG45060","not_deg"
2.35598343967831,1.00826487799741,1.88508043150351,0.0366992476024318,0.0525163219959209,"FBgn0033723","CG13155","not_deg"
2.88344754271281,1.96571759987589,2.67023653038693,0.0367365584342896,0.0525628631233386,"FBgn0031463","G6P","not_deg"
