#Diffusion Coefficient in um^2/s; Linear fit performed on the 4 first points of trajectories > 6 points
#Pixel size= .17um ; Frame rate= .03sec
ROI	Trace	D(um2/s)	MSD(0)	MSE
 5	 68255	 .0994302657192323	-.000105338183120496	 .955777577520269
 5	 68259	 1.18360507420719	-.10237688219346	 .977667645631661
 5	 68294	 .143204264367871	 .0242171126016203	 .877774191067386
 5	 68300	 1E-05	 .00742251389467276	 .0316400361406571
 5	 68338	 1E-05	 .0187657747779788	 .683612205065324
 5	 68348	 1E-05	 .0214827785846018	 .302633854381865
 5	 68350	 1E-05	 .00626275930298542	 .254081523725556
 5	 68354	 .0139697833592915	 .0245852598928485	 .555417401303679
 5	 68373	 .0171885446683506	 .0587609650742758	 .215907924698879
 5	 68385	 .426336818834096	 .0163807714384737	 .920502912606813
 5	 68386	 .0818410915834447	 .0304145990290142	 .99009039470276
 4	 68406	 .292078417029735	 .0353058916303622	 .99820564887767
 5	 68419	 .0293648558268753	 .0121727133162898	 .420441905428211
 5	 68434	 .860447701552306	 .0171233631559557	 .886567980682074
 4	 68445	 .0425559351648303	 .0276549157348055	 .507815708429541
 5	 68449	 1E-05	 .0184847024801443	 .0155861192791045
 5	 68456	 .0364772428513232	 .0127745645837215	 .289298459190345
 5	 68461	 .0593002099846273	 .0711010727945958	 .398377876497138
 5	 68466	 .0336123660441112	 .0149325220232032	 .971103430274276
 5	 68548	 .297688895105576	 .0303500647555293	 .983784741938022
 5	 68579	 .00435056605758279	 .0392228988237385	 .0323146346477808
 5	 68583	 .156451469006652	 .0442435437049694	 .924635806944754
 5	 68646	 .010975728213114	 .0202886497812457	 .0857683085200082
 5	 68661	 .0714429691636836	 .00497346497506931	 .993736665964946
 5	 68679	 1.44751922391668	-.0541609537380989	 .919754662468435
 5	 68683	 1E-05	 .0175869266084418	 .638398141543901
 5	 68702	 1E-05	 .0243847929173866	 .54767837231602
 5	 68704	 1E-05	 .119190956430587	 .0165216464606746
 5	 68722	 .0517327299970578	 .0190313851052589	 .864632878585056
 5	 68723	 .160842513540052	 .0344877459374535	 .63942171785949
 5	 68728	 .0112794769260231	 .0132201965859968	 .459027665184869
 5	 68785	 1E-05	 .126010657329345	 .563694661361032
 4	 68797	 .0257302296484015	 .0172673732268106	 .606008480238353
 5	 68815	 .0776360232573211	 .0177257146066123	 .991591218761202
 5	 68844	 1E-05	 .105385752119486	 .869064121717609
 5	 68865	 1E-05	 .195650699695796	 .463199765990155
 5	 68869	 .248389898035779	 .0596815814340057	 .98560002362767
 5	 68885	 1E-05	 .0504124561312748	 .142978127122875
 5	 68924	 1.75564007771505	-.137727967630092	 .997446485445795
 5	 68943	 .0115198717904973	 .00880087858722465	 .511420683374915
 5	 68986	 1E-05	 .156474672080959	 .0707757065568401
 5	 69001	 .0851650126112041	-.00362378804040523	 .99813162009663
 5	 69002	 1E-05	 .109790485246237	 .033405789880796
 5	 69024	 1E-05	 .00803118886784152	 .0494705698232331
 5	 69032	 1E-05	 .0408162351389763	 .0591714159591962
 5	 69055	 1E-05	 .0177498051941092	 .0510934682957882
 5	 69068	 1E-05	 .0377019826883847	 .299109648715022
 5	 69073	 .00579848548823579	 .0223538042295401	 .15171664001331
 5	 69158	 .061063848736029	 .110997354614634	 .0459595269680987
 5	 69219	 .0626509658270233	 .0258912191042106	 .899036930050194
 5	 69233	 1E-05	 .0149872394114306	 .466614482605419
 5	 69236	 .0183663637976812	 .0233831673602292	 .846170022758791
 5	 69262	 .0431183963586469	 .0612865340282741	 .317226323376782
 5	 69265	 .0294597078996476	 .105710547884774	 .0857565805449478
 5	 69279	 1E-05	 .0350612917019801	 .276180440431638
 5	 69288	 .343734733604774	 .0342796211922969	 .932127540194736
 4	 69340	 1E-05	 .0333298145424818	 .299744218790122
 4	 69375	 .242443577070959	-.00751289281483108	 .998898112894529
 5	 69377	 1E-05	 .026988550284031	 .0277502422752947
 5	 69391	 .0622172305574181	 .00723116469429515	 .809059137042061
 5	 69456	 1E-05	 .0539469041670899	 .216459265096298
 5	 69477	 1E-05	 .0145135677019115	 .0944514981601908
 5	 69478	 .122159392223483	 .0138577687702309	 .991070801493016
 5	 69479	 1E-05	 .0106507124565285	 .0485217563824722
 5	 69499	 .284667659071211	 .0318665059268481	 .95004688609096
 5	 69513	 1.94553264000769	-.123504437549655	 .989419250891852
 5	 69605	 1E-05	 .00707708992322984	 .00367054718917714
 5	 69636	 1E-05	 .0764902855461533	 .137091352303608
 5	 69664	 .0329105025036007	 .00941325177441269	 .854456901177836
 5	 69691	 1E-05	 .0126362840591053	 .0233650108752711
 5	 69719	 .671652264480736	-.0330079512641089	 .988920400432675
 4	 69723	 .0011775933646477	 .0345643378611835	 .0293493119892256
 4	 69724	 1E-05	 .00755293426517448	 .0740684610061542
 5	 69725	 .00649953779446644	 .0363500215359771	 .0349985770318749
 5	 69732	 1E-05	 .0240288568556994	 .136646549785373
 5	 69748	 .0513492476858174	 .0139622592771213	 .977898642491146
 5	 69817	 .173553470699762	 .23049512022073	 .631916824870607
 5	 69842	 .0180597574888378	 .0374691657115263	 .0780456832255199
 5	 69861	 .120824203083645	 .0416215901364192	 .508198621788077
 5	 69886	 .384629752024002	 .0712296678624986	 .930353541907899
 5	 69933	 1E-05	 .0373692194811824	 .0344230532316083
 5	 69945	 .941128544756509	-.00570221141285005	 .968378443383494
 5	 69995	 .146394573112518	 .052276503132822	 .902186159465132
 5	 70004	 1E-05	 .0368371954468571	 .717394524291589
 5	 70007	 .000567144905100634	 .0122877819574168	 .000373585929011266
 5	 70011	 1E-05	 .0177631397668238	 .629022466408734
 4	 70037	 1E-05	 .00192305396111359	 .68345199954087
 5	 70038	 1E-05	 .0263313374815573	 .597620297066252
 5	 70039	 1E-05	 .017014769470909	 .109650116502063
 5	 70043	 .020519306148784	 .0270221803474626	 .76447426521213
 5	 70059	 .281696814961164	 .0361021390167687	 .980783978266216
 5	 70065	 .0685694473779364	 .0205693394783915	 .559488618507525
 5	 70072	 1E-05	 .0656353756732684	 .632000180646691
 5	 70096	 .0704533683111668	 .0785531683548346	 .448699655508341
 5	 70114	 1E-05	 .0407942608970724	 .250628239151521
 5	 70159	 1E-05	 .0180117858057242	 7.89104249019346E-05
 5	 70173	 .00582731327030958	 .0212959356255655	 .0308302891637526
 5	 70186	 1E-05	 .211443836903505	 .689533053091295
 4	 70219	 .0286711382836678	 .0217721104833337	 .877578742204779
 5	 70238	 .0183637129039808	 .0169676079287383	 .520518576055435
 5	 70263	 1E-05	 .167271273882319	 .197037245861829
 4	 70268	 .152961867043531	 .0351263607099409	 .832236296153294
 5	 70283	 .00440325293912215	 .0216243508306238	 .0373139525710324
 5	 70284	 1E-05	 .046227758732088	 .0767800926225558
 5	 70292	 .0272685666142957	 .0049403184276035	 .700844930137435
 5	 70305	 1E-05	 .0131616288088133	 .103350997734012
 5	 70316	 .342909349705169	-.0140629476839166	 .998058483213617
 5	 70319	 .0297090445767069	 .0137232703174452	 .978199864489153
 5	 70336	 1E-05	 .0103962472412078	 .0631016443099466
 5	 70354	 .00177779168093934	 .0134236756517328	 .206580850427555
 5	 70385	 .0373249427623892	 .065131700333792	 .312890206890436
 4	 70413	 .0388505775606202	 .0214745433648276	 .808833498024434
 5	 70427	 .0572450029832922	 .0227373732286592	 .300036063546202
 5	 70476	 .0245718160308352	 .0405686862925793	 .111264984517532
 5	 70510	 1E-05	 .0246745746859204	 .239139065992533
 5	 70540	 .0376842487771004	 .0343905021355291	 .339620425657538
 5	 70542	 .588707781245792	 .0444505086661259	 .864162733753588
 5	 70552	 .0036297789843259	 .181606126097886	 5.70933303871701E-05
 5	 70565	 .0804395481950116	 .0319147694139206	 .932281243088066
 5	 70584	 .0505364726640449	 .0814151066866503	 .0874321247309966
 5	 70600	 .0031389672778526	 .00902709598515805	 .0236284582044273
 5	 70641	 2.86821664160759	-.144464350855353	 .997549772658407
 5	 70660	 .0422428356886998	 .00994684559348641	 .786788364778925
 5	 70672	 .0183351806111153	 .0193817022152141	 .184051255623878
 5	 70679	 .0215165168194586	 .0226714512504529	 .346231160774421
 5	 70686	 1E-05	 .0111972075606815	 .512451863716521
 5	 70687	 .0249250599295196	 .00702040250959164	 .988116273666971
 5	 70708	 .0212484908895527	 .0159391254359993	 .972269816478538
 5	 70722	 1E-05	 .00444970185950398	 .00948053942558891
 5	 70768	 .0221809373153055	 .0285829069110119	 .172639786929623
 4	 70777	 .0400885185298257	 .08808598399309	 .120527997952614
 5	 70800	 .019776968292985	 .0132739237587547	 .689964325320746
 5	 70803	 .608788003713895	 .029395324257223	 .90560339145209
 5	 70835	 .0284835011918149	 .00710032921857179	 .84588202270821
 5	 70848	 .0594370910578102	 .0206418525581183	 .657087478552865
 5	 70862	 1.26273336134504	 .0736686449253897	 .982917838622253
 5	 70863	 .0520397418756822	 .0184423926491235	 .848830004141617
 5	 70870	 .100757910430515	 .0186847911090788	 .680453086025427
 5	 70874	 1E-05	 .015908231196329	 .419551150178195
 5	 70931	 .159310494940528	 .0196839912767513	 .978576652528726
 5	 70965	 .437011282578217	 .172514383034039	 .829218225208964
 5	 70972	 .0106605355467213	 .00659956390607386	 .490996455233765
 5	 70988	 .196726190879441	 .0542852149049001	 .85545940260754
 4	 70995	 .759613327844086	 .00966686380989817	 .985480711951032
 5	 70999	 .00832705708707861	 .00529259079125318	 .226542967072764
 5	 71025	 .0139875726440141	 .124200580616156	 .0850466333109161
 5	 71035	 1E-05	 .0191742741162783	 .181472034195449
 5	 71042	 .000328282716739279	 .0507027821045656	 .000380235144591623
 5	 71165	 .0621777247323275	 .0197899893521331	 .823893719206258
 5	 71169	 .0203793129370767	 .0225755381635577	 .119056931566792
 5	 71220	 1E-05	 .0426188987759251	 .262389416222057
 5	 71232	 .798677035506553	-.0020814429281704	 .726733891694186
 4	 71248	 1.35417079311489	-.110224185980415	 .978458040317996
 5	 71259	 .027799611380807	 .018399262993872	 .999847600262802
 4	 71274	 .00926926415446155	 .00111483883437028	 .771394142707723
 5	 71315	 1.23150135899928	-.0613449153942311	 .90337418150227
 5	 71320	 .00620382772236493	 .0764898984049112	 .00218775767376422
 5	 71330	 .483499325099133	-.0361271842747318	 .999271933516163
 5	 71358	 .0290289688087907	 .0165188305359632	 .492436156164393
 5	 71365	 .558740722149705	-.03577640124297	 .971572081162198
 5	 71373	 .535913201174647	-.0486071338756545	 .974828099648296
 4	 71385	 .0984698357172101	 .00837789035455571	 .775667476288407
 5	 71413	 .23159946943978	 .192447097977466	 .956454695006507
 5	 71439	 1E-05	 .0525541436889089	 .0034199964229219
 5	 71448	 .881017761478296	 .00569196059639808	 .9953880978655
 4	 71493	 1.98269523885924	-.147833678195951	 .998520639021076
 5	 71514	 .397981676288562	-.00276692091918226	 .906392020238677
 5	 71521	 .118643886992884	-.00797978452027799	 .991299948267646
 5	 71550	 .745698951525475	-.0127079435555956	 .990040100707917
 5	 71555	 1E-05	 .140651528257023	 .36104670273048
 5	 71565	 1E-05	 .0666292384618363	 .272814442303721
 5	 71600	 .0103230599296776	 .0122367376762316	 .646347805746105
 5	 71607	 1E-05	 .080034383716076	 .0540421226466481
 4	 71613	 .00308788218543423	 .0328122279068172	 .0182176467584934
 5	 71614	 .0125042139529794	 .0541375433290865	 .0715438767234645
 5	 71633	 .182323412518168	 .0682204988562218	 .761470510516865
 5	 71663	 .012422449846887	 .00774294156016829	 .320145535514594
 5	 71666	 1E-05	 .0987365965008161	 1.81542262931433E-05
 5	 71704	 1E-05	 .11438382145164	 .982942530630741
 5	 71706	 .0893824493253622	 .00450562469163085	 .982706811002895
 5	 71712	 1E-05	 .0254738147191834	 .265206851189441
 5	 71785	 .32407517080271	-.00248641763313759	 .998016303031033
 5	 71823	 1E-05	 .0155633431292652	 .00130386765389412
 5	 71829	 4.07505269288808	-.328262515800684	 .99733492479303
 5	 71856	 .182629659793907	 .045011851110013	 .832629319418896
 5	 71871	 .677550940704179	-.0282936390204926	 .9792055355627
 5	 71872	 1E-05	 .0527953755717121	 .594882279994358
 5	 71879	 .000930442648720936	 .0416435342473794	 .000151308865661726
 5	 71920	 .692802442420475	 .0122706907963577	 .997238661689029
 5	 71932	 .859240039051833	-.0509452118214817	 .96874737562422
 5	 71957	 .00780845385362678	 .0111696380393396	 .256032088222949
 5	 71986	 1E-05	 .0554602468230228	 .600585734402522
 4	 72011	 .0711244799496639	 .00854845046767701	 .971241372675257
 5	 72027	 .00190325747118157	 .0113982412788579	 .153581201652749
 5	 72034	 1E-05	 .299627594980209	 .78788308702358
 5	 72082	 1E-05	 .0162666772185489	 .608454000773988
 4	 72110	 .126670543314913	 .00803381198330411	 .972373753440214
 5	 72145	 .067119808147443	 .171622404072134	 .061921855829799
 5	 72199	 .0146919371566264	 .0193533887747681	 .795246459421667
 5	 72201	 .13198928799111	 .0733844970656571	 .478346223018183
 4	 72203	 .00796073837134437	 .00523802703944813	 .471288707667993
 5	 72207	 .036447480428	 .0979444415955198	 .0563710446091813
 5	 72218	 1E-05	 .0302569618631405	 .0137899783713631
 5	 72225	 .363268397049953	 .0663899229104501	 .964457062699196
 5	 72231	 .0778320282339986	 .0304331550199346	 .831346792107646
 5	 72236	 .0319215811766851	 .0269293659497346	 .452836692221698
 5	 72247	 4.63801965971173E-05	 .0207192521761062	 5.24233851101341E-05
 5	 72270	 2.9744544466883	-.242762276639467	 .982721589154819
 5	 72283	 .72895865774166	 .208957780948253	 .880103040642837
 5	 72313	 .0177018846067918	 .0355750260896928	 .0963454156989149
 5	 72325	 .0476995579901051	 .0114522566243259	 .977575454776174
 5	 72339	 1.71895626822252	 .106199148810112	 .998686752591127
 4	 72349	 3.1029314202802	-.272316478549745	 .927351729089159
 5	 72355	 1E-05	 .0277707338658013	 .965970829858545
 4	 72382	 .000234684084677123	 .0050691538965319	 .00561310408967308
 4	 72384	 .160489881878885	 .0104501364732248	 .940770216184792
 5	 72386	 .0358877428984556	 .0396924253057392	 .140370341758838
 4	 72432	 1E-05	 .0162025130807139	 .56081180433567
 5	 72488	 .0118378274940561	 .03607489572626	 .227616288995688
 5	 72492	 3.0512207237503	-.194742594825217	 .970993778417712
 5	 72518	 .0432301633706971	 .00335962462000318	 .616589014729845
 5	 72519	 .277491436528103	-.0247257823034768	 .935190888393995
 4	 72544	 .0324445707983546	 .0127803176565129	 .79011833470584
 5	 72551	 .628212739284203	-.0592632855959277	 .982639655080016
 5	 72585	 .00639866184025304	 .0219455119812626	 .101895956438466
 5	 72597	 1E-05	 .0418841624570583	 .318614457250732
 4	 72619	 1E-05	 .0680585327160082	 .814977351844268
 5	 72630	 1E-05	 .0324649493017875	 .852352069854835
 5	 72664	 1E-05	 .024919234032426	 .309155782392753
 5	 72672	 .00218037319375132	 .0177489024565847	 .0199090757822155
 5	 72694	 .0252908509029796	 .0260906723867124	 .166816346526656
 5	 72738	 .207156653915938	 .0485910451161782	 .959579351249115
 5	 72759	 .175319896433171	 .147501645104023	 .187341010812403
 5	 72761	 .0361583267084473	 .0428889576305302	 .531319541953422
 5	 72764	 .0333289029496074	 .0158895569904963	 .818678249695479
 5	 72785	 .0216733379284873	 .0365438222801802	 .300276505082791
 5	 72797	 .00883714127643443	 .00662547060564074	 .0941849350399339
 5	 72799	 .0281685455239414	 .03454546006044	 .801290263129108
 5	 72819	 .247032986661097	 .0785591569988272	 .980548945574074
 5	 72820	 .290861400115169	 .0978665664309126	 .997318650809059
 4	 72839	 .0297622106370059	 .02464753448334	 .842805313906668
 5	 72887	 .00705718648231634	 .0171881967903963	 .443582370230133
 5	 72900	 .00276959808582624	 .0215675503982939	 .0677227431965924
 5	 72962	 .0217427272789168	 .0120666758057301	 .939855425968972
 5	 72976	 .0212797214526839	 .0196122093912966	 .316070970108517
 5	 73021	 .0191117951509864	 .0143402708884218	 .864416535847655
 4	 73027	 .131719975707641	 .00558853049567277	 .999523171589506
 5	 73051	 1E-05	 .190448649288444	 .898331649251644
 4	 73058	 .0158001743625782	 .0253137194164012	 .233221246901132
 5	 73060	 1E-05	 .0118160046929021	 .0434671654071672
 5	 73069	 .662910577315258	 .0950785106812163	 .529077557168128
 5	 73075	 1E-05	 .0664322812716696	 .0316323724557701
 5	 73095	 .155376678171089	 .0620695804648483	 .994291331711356
 5	 73098	 1.29530493501817	-.0643469600576156	 .973061382433205
 5	 73144	 1E-05	 .00821097088728876	 .0458931673028131
 5	 73163	 .0108174705218682	 .0253000024939102	 .0175532588348711
 5	 73183	 .0266426551501044	 .0164100000696914	 .810199395637514
 5	 73185	 .1895522510503	 .118640546141754	 .368835748502915
 5	 73207	 .0605847159100453	 .137559734903807	 .0552652102176482
 5	 73302	 .0679683011389142	 .0532769560973017	 .666057633634638
 5	 73317	 .208396008229469	 .0967746985096926	 .645421883864739
 5	 73362	 .0766839648701993	 .0781929522096994	 .157121956081255
 5	 73386	 1E-05	 .00861450922833458	 .282465580707384
 5	 73405	 .0115654743524575	 .0299555744304313	 .0506033233218406
 5	 73415	 .0605492231376952	 .0217343480923121	 .556135230065566
 5	 73448	 .106916460290148	 .0270170106174815	 .982340042776435
 5	 73479	 .0519818086663435	 .0259663314607683	 .842273027949067
 5	 73484	 .0107389251512654	 .0111177030135731	 .508964377688166
 5	 73488	 2.08497196699258	-.109065545746049	 .950355011619484
 5	 73502	 .0737607733291155	 .205134247733629	 .311546303315618
 5	 73506	 1E-05	 .0657744723276784	 .468575942358077
 5	 73542	 .00162301483619789	 .00818282687779641	 .52035213153611
 5	 73567	 1E-05	 .0296777619060397	 .476964192970884
 5	 73583	 .952672637154429	 .180526669061585	 .717467020668296
 5	 73622	 1.88099531587555	 .0396635665786511	 .999572404518457
 5	 73713	 .12310495375131	 .0940348901666295	 .456733229088605
 5	 73716	 .00518472282059503	 .0165637303169874	 .0335623641100445
 5	 73717	 1E-05	 .0318287596594536	 .281436467639793
 5	 73758	 .218532746767755	 .0466143954114569	 .851219592635157
 5	 73760	 1E-05	 .0526226873868002	 .617803908590954
 5	 73779	 1E-05	 .0882827222376785	 .14720415242446
 5	 73787	 1E-05	 .158752256446276	 .247851582482464
 5	 73798	 1E-05	 .0178898668533157	 .860372833240462
 5	 73799	 .0363311824721312	 .0206821083047716	 .711111123496886
 5	 73800	 .0155199086263996	 .0132626698804718	 .979023228230663
 5	 73824	 .050572834842004	 .0107086916261389	 .855598889924288
 5	 73851	 .19180338225738	 .060653039486352	 .490718054813644
 5	 73891	 1E-05	 .0230704576225623	 .00418169595913642
 5	 73892	 .12929730401309	 .0303965859531721	 .989143553980554
 5	 73893	 .234328153353822	 .152771293980816	 .23819149032029
 4	 73921	 .146205916326137	 .00631277950478065	 .932452263528851
 5	 73986	 1E-05	 .0302646392071392	 .155081742024413
 5	 73988	 1E-05	 .0163786799057821	 .0567662237363079
 5	 74008	 .791844210866424	-.014602322420022	 .983209115478289
 5	 74014	 1E-05	 .0415520778922893	 .106486101633401
 5	 74076	 .0476797409512611	 .0162975264304735	 .9713842854337
 5	 74089	 .285852854365099	 .0758767956146114	 .938635465187592
 4	 74103	 1.56824973980839	-.120727201247084	 .891192642336969
 5	 74108	 .0394889852396525	 .00185458655238058	 .863835077351298
 5	 74150	 .0481862100753095	 .032428486061385	 .481927138118807
 5	 74191	 .0414477677583956	 .0512745050897475	 .387162356307557
 5	 74198	 .0586905364804128	 .0622564046528033	 .5523670970833
 5	 74213	 .320072763641296	-.0165621055940211	 .995394997104406
 5	 74219	 .00130073430372869	 .0132214641903366	 .0145266846497945
 5	 74238	 1E-05	 .0444932358681795	 .0704765250091378
 4	 74247	 .00602965002975765	 .0140185272251698	 .0394438033540905
 5	 74255	 .00450656649269844	 .0345810818201079	 .0363078865175694
 5	 74262	 .00879754468068514	 .0376111038812208	 .0536222565919228
 5	 74263	 1E-05	 .158080203005756	 .897938832827474
 5	 74305	 .0123385320717597	 .0384496568059987	 .333099425056727
 5	 74309	 .0783738995063621	 .0334101619803715	 .494398589097045
 4	 74340	 1E-05	 .176492302570144	 .977597847649316
 5	 74361	 .241532796010391	 .0197125051999235	 .948804710247646
 5	 74373	 1E-05	 .0240813528645246	 .158971637431089
 5	 74374	 1E-05	 .0839190194564177	 .131209194558665
 5	 74388	 .00721046430261247	 .0130237039710533	 .522604809808355
 5	 74465	 1E-05	 .0592413397949697	 .51879956015023
 4	 74469	 .166399473057697	 .0631299427842681	 .794622818869411
 4	 74472	 .0332622520525399	 .0633206313857787	 .24731400682101
 4	 74496	 .147784078750535	 .0591280051764685	 .999700722470875
 5	 74502	 .0114361542960711	 .0302459055683498	 .0264210774620699
 5	 74505	 .00470391917717094	 .0330198817061742	 .0543258343038209
 5	 74540	 .0811646465729806	 .109986596120808	 .0604422753894679
 5	 74555	 .00667543147911239	 .0110918770366533	 .581725386937509
 5	 74580	 .039338438241833	 .228232515077888	 .0075358715250452
 5	 74595	 .225220019694205	 .0541202795708613	 .683827884340959
 4	 74606	 1.92172807443612	 .0950058144580637	 .903320422612282
 5	 74626	 .316255953356805	 .131030288860759	 .624111999081316
 5	 74629	 1E-05	 .0626589544906463	 .058384120147762
 5	 74632	 1E-05	 .01221555104787	 .0383755126961689
 5	 74634	 .0196449237592089	 .0862925983896007	 .148660615969303
 4	 74656	 .0206059179662619	 .00741941523595963	 .873880102976503
 5	 74671	 1E-05	 .0927809394069562	 .167764961144311
 5	 74696	 1E-05	 .0654500053018841	 .00162553633642137
 5	 74700	 .119727368935997	 .0633996640178546	 .972769515187671
 5	 74701	 1E-05	 .323834763762738	 .262368851439244
 4	 74733	 .0406912004919273	 .0369876684000415	 .141250945255939
 5	 74744	 1E-05	 .01815206716178	 .964713906846298
 5	 74746	 .182155735010812	 .0831173394571059	 .306762489505131
 5	 74749	 .101190279695478	 .0675616549153893	 .65397278407442
 4	 74753	 .00215873437622355	 .0235797142053399	 .053484913891042
 5	 74800	 .0280769740958801	 .0113602634115913	 .748959575240145
 5	 74816	 .0779889554533026	 .0241176107551794	 .812278036480869
 5	 74829	 1E-05	 .0700816842324887	 .00487632138181493
 5	 74832	 .20944732354377	 .0550271336952131	 .748079562924977
 5	 74833	 1E-05	 .0283036945128466	 .0146895890741143
 5	 74840	 .336120932511321	 .0199078599309205	 .884915543880155
 5	 74872	 .0692806093690446	 .0426811660303703	 .963546215319434
 5	 74888	 .600575390946601	 .141527536279909	 .758897456769139
 5	 74890	 .0941670519813284	 .0996245622506542	 .19243704244313
 5	 74901	 .486759495508924	 .0122732309119625	 .997857189672082
 5	 74914	 1E-05	 .0170056387594274	 .0549344035851891
 5	 74917	 .00977006219960872	 .0118261145440688	 .941167283073587
 5	 74949	 .00497982853144849	 .0106792397973788	 .597937487708605
 5	 75010	 .273551111565073	 .0144263190438745	 .758183424325314
 5	 75012	 1E-05	 .0558309703657507	 .024081279862803
 4	 75015	 .0414380796987583	 .00435072673594079	 .999701291033999
 5	 75031	 .0665908990980298	 .0209206702051951	 .725641758253649
 5	 75087	 .0168671654292188	 .00462057282830856	 .749639542203159
 5	 75095	 .234938087901174	 .0425652525439185	 .663205114905066
 5	 75125	 .0653164374545463	 .0320244334113781	 .708594403870997
 5	 75136	 1E-05	 .0855267960123544	 .401349294203874
 5	 75186	 1E-05	 .115116330348741	 .507230247792813
 5	 75193	 .610185964558563	-.0641774914526641	 .902424173862706
 5	 75203	 .00222155490087735	 .00696412274587753	 .350799018655018
 5	 75212	 1.77086295260791	 .0642425141957364	 .997765971812004
 5	 75224	 1E-05	 .00938901626283227	 .288529286391363
 5	 75232	 1.01171320624923	-.0206984817894865	 .976078343744288
 5	 75256	 .0104392455615253	 .0271892018571981	 .0613864420758919
 5	 75263	 .0115644113292238	 .00938599845500942	 .399889064732342
 5	 75276	 1E-05	 .02442524753185	 .0688376211943058
 5	 75295	 1E-05	 .0427002856091624	 .273116210045439
 5	 75315	 .0372042518227748	 .00870096848953066	 .875731782007172
 5	 75331	 1E-05	 .0198100005649108	 3.27253267380367E-05
 5	 75356	 .0193972999449016	 .0278982122181927	 .299245710359359
 5	 75370	 .022969900456246	 .00554317467266755	 .461894750818869
 5	 75377	 1E-05	 .0580047378279177	 .70547216664249
 5	 75378	 .00606637806504985	 .0337228347148899	 .0233200456271427
 5	 75379	 .0175014552294932	 .0451678742402816	 .193184676865068
 5	 75431	 1E-05	 .202653828261942	 .422666433080112
 5	 75456	 .126494127592634	 .054150577622719	 .72665438711165
 5	 75466	 .0517092510493689	 .0148537035061488	 .858712420728595
 5	 75475	 .0135152852536547	 .0220300326646807	 .221896648250668
 5	 75483	 .152895768198795	 .0572297618702855	 .795312568536962
 5	 75524	 1E-05	 .0283031843854826	 .0944917313188409
 5	 75528	 .204939159536815	 .0763786767399501	 .274962276248885
 5	 75536	 1E-05	 .263281198204025	 .123421158522835
 5	 75594	 1E-05	 .0241848204907397	 .856014549522413
 5	 75630	 .204130553951517	 .0312358972613313	 .971799393981956
 5	 75641	 1E-05	 .0733505320181329	 .0470408707268584
 5	 75668	 .0111060873941929	 .013242456824714	 .559727247215464
 5	 75670	 .0034639684879725	 .0358824935900737	 .00369611118233626
 5	 75671	 .111269934188042	-.00720627520627332	 .978009385306383
 5	 75694	 .116078684737728	 .050566623263505	 .88081016232741
 5	 75718	 .0335900796698989	 .0199400427154755	 .364076695076331
 5	 75735	 1E-05	 .0268394366243606	 .228621165500699
 5	 75752	 .059339182828291	 .11065828273517	 .0760124727685764
 5	 75780	 .00570595005637945	 .0856233094047099	 .00568378706633399
 5	 75802	 .211985693568702	 .0559104332726762	 .958060212180545
 5	 75807	 .101401049559796	 .069906520541767	 .327803813449372
 4	 75818	 .0133595295595373	 .0105533731763248	 .990847486030327
 5	 75830	 .0693638349496584	 .0178211620079942	 .428473034029653
 5	 75842	 1.58954409283939	-.0164250305782792	 .962172715516027
 5	 75873	 .431957812452313	 .0138981853362539	 .992500414421421
 5	 75886	 1E-05	 .00733081878497708	 .178882467210876
 5	 75889	 1E-05	 .0250905743957442	 .000625311866453315
 5	 75945	 1E-05	 .0167477264138997	 .762265168604388
 5	 75950	 .117513321324863	 .0916969839569531	 .189154946467496
 5	 76000	 .0180298042775975	 .0210660842632246	 .999843448917278
 5	 76003	 .358461028953024	 .0183545028735997	 .885003252461015
 5	 76008	 1E-05	 .0337690748038435	 .252516247329941
 5	 76017	 .0537023063286464	 .165634752868752	 .0480780751112955
 5	 76059	 1.4784399075265	-.00258709595538899	 .988099418335342
 5	 76074	 .379266026207713	 .0125267491315328	 .97989854153259
 5	 76092	 .0844294790280619	 .0174692740007305	 .799070013884643
 5	 76101	 1E-05	 .125973960498098	 .813675032732674
 5	 76104	 1E-05	 .0771198697546415	 .281165911917374
 5	 76119	 .252594615251701	 .0452084305068994	 .950244834518887
 4	 76128	 1E-05	 .0177616872971941	 .311800164772786
 5	 76153	 .140105705859345	 .039730654467845	 .787588873174553
 4	 76164	 1E-05	 .0462991735704393	 .00265242062578985
 5	 76196	 .0196939705613069	 .0131233050104332	 .844962511093156
 5	 76202	 .135026003173241	 .0120401707631648	 .985386310653082
 5	 76213	 .046370664283672	 .0357287477210824	 .719873146301886
 5	 76219	 .0776821731936123	 .0469856644497525	 .381612991071436
 4	 76240	 1E-05	 .00771325113711548	 .785645391947518
 5	 76264	 .129070855644225	 .114397703258892	 .1995625018051
 5	 76279	 .126823015035568	 .0681281446854083	 .334578923014147
 5	 76284	 .503899156088754	 .0151581567299921	 .983763292936301
 5	 76305	 .0369463421913809	 .0441144137543871	 .163569897682555
 5	 76322	 .00932777002168242	 .0240083534442466	 .134100749485713
 5	 76360	 .301836731587305	 .0196908495869096	 .94019316768342
 5	 76373	 .0197738125038575	 .0294132085718633	 .30659082231345
 4	 76389	 .0430239990277012	 .00817528172798306	 .984210241419806
 5	 76391	 1E-05	 .0132531252242093	 .109309500147247
